BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES422,ES425,2025-2030,1.1160967156129013e-05,1966.224095716682,0.20212721455243787,2083.477797834019,62.50433393502093
ES422,ES431,2020-2025,4.520650691119954e-06,3574.952871342811,0.3746411062253887,115.64605316771213,3.4693815950313684
ES422,ES431,2025-2030,8.091190725790141e-08,3574.952871418888,0.002945784240145518,75.00419838505682,2.250125951551711
ES422,ES613,2020-2025,2.820090912791784e-06,983.1120411961849,0.1560977040124515,589.200676820836,17.67602030462501
ES422,ES613,2025-2030,2.109159199967353e-08,983.1120412124418,0.0005128812083221642,434.9813822119113,13.049441466357328
ES422,ES616,2020-2025,5.814049472974148e-06,4066.5088918242595,0.253921930176066,245.4189858608484,7.362569575825461
ES422,ES616,2025-2030,1.8703319442124422e-06,4066.508893689757,0.0358851031125366,55.60637276644929,1.6681911829934934
ES423,ES424,2020-2025,4.975390311301453e-06,4066.5088909856004,0.2223734239688246,46.56816035852392,1.3970448107557132
ES423,ES424,2025-2030,3.286035430550677e-06,4066.508894266801,0.06452113344758151,1106.2924229887194,33.18877268966169
ES423,ES425,2020-2025,0.00010908664520960828,0.00010908664520960828,7.530357509384348,0.00037918940330427826,1.1375682099128374e-05
ES423,ES425,2025-2030,3.3484256638937633e-05,0.00014256606720186119,1.0154503425926553,0.0005291456856841633,1.5874370570524876e-05
ES423,ES523,2020-2025,4.6664463297929615e-06,3574.9528714886064,0.2571539274664091,1289.2068922201536,38.67620676660448
ES423,ES523,2025-2030,3.028138138435764e-06,3574.9528745119096,0.07330888071553839,1396.966661823982,41.90899985471963
ES425,ES431,2020-2025,0.0001009390007144413,0.0001009390007144413,8.63305004229931,0.0004252690321006721,1.2758070963020164e-05
ES425,ES431,2025-2030,2.240307119725597e-05,0.00012333723726512283,0.8417571921555659,0.0005246352001818642,1.5739056005455837e-05
ES425,ES432,2020-2025,2.6882153179030865e-06,1613.1120410643093,0.18930220881118978,113.76151703096875,3.412845510929067
ES425,ES432,2025-2030,2.2845418371951806e-07,1613.1120412879288,0.007067482878457451,158.51251422693227,4.755375426808008
ES431,ES432,2020-2025,6.604901500395499e-06,11330.494212036401,0.3027553796483331,1730.215826154787,51.906474784643486
ES431,ES432,2025-2030,2.2893387229837428e-07,11330.494212260499,0.004610092049748733,6639.3618178245315,199.1808545347353
ES431,ES613,2020-2025,0.00015261017477858073,0.00015261017477858073,8.846095463730833,0.0005923275251474847,1.776982575442458e-05
ES431,ES613,2025-2030,2.05203462987108e-05,0.0001731256864306438,0.5225487786185217,0.0006684873200313705,2.0054619600941302e-05
ES431,ES615,2020-2025,0.00016808889283841675,0.00016808889283841675,9.722733506618788,0.0006674725783004694,2.00241773490141e-05
ES431,ES615,2025-2030,3.1606745492838185e-05,0.0001996908036846095,0.8031620217796691,0.0007111325219028315,2.133397565708514e-05
ES431,ES618,2020-2025,4.2360989027656615e-07,14158.93818666706,0.025696288610783168,627.3647579917179,18.820942739751708
ES431,ES618,2025-2030,1.4453910168764937e-07,14158.938186806763,0.0038517995732899103,5530.174755558889,165.90524266676636
ES431,Portugal,2020-2025,0.0,1787.47643341108,0.0,3362.3971101945663,100.87191330583721
ES431,Portugal,2025-2030,0.0,1787.47643341108,0.0,3420.375895756426,102.61127687269284
ES432,ES616,2020-2025,3.7107965908944607e-06,1787.4764371218766,0.45753257831406996,1531.539070326209,45.94617210978659
ES432,ES616,2025-2030,4.049673177761426e-07,1787.476437522009,0.021935567223215012,2648.4580272701896,79.4537408181056
ES432,Portugal,2020-2025,0.0,1787.47643341108,0.0,1240.6755465029757,37.22026639508923
ES432,Portugal,2025-2030,0.0,1787.47643341108,0.0,1307.0491885402337,39.21147565620675
ES511,ES512,2020-2025,1.8905593606177717e-06,7392.429302123799,0.0566299176109164,9103.12904453069,273.0938713359207
ES511,ES512,2025-2030,1.4012437900191244e-06,7392.429303520209,0.018439253370772284,10599.68753015161,317.9906259045506
ES511,ES513,2020-2025,2.859012965927832e-06,8094.653379844443,0.10011495060542781,4737.90232220093,142.13706966602751
