Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
ES521,Li-Ion_BESS,2025-2030,0.0030588605529706173,0.0031252640709758094,0.006117721105940522,0.006250528141951619,476.42487273495226,0.0031780947792249686,0.0001602019161129048
ES522,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES522,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES522,Li-Ion_BESS,2020-2025,6.534409308619324e-05,6.534409308619324e-05,0.0001306881861723865,0.0001306881861723865,29.33114649848013,0.00021501023664264094,1.083826676717862e-05
ES522,Li-Ion_BESS,2025-2030,0.0022562452174027976,0.0023215868931655017,0.004512490434805691,0.004643173786331003,351.41560785310344,0.0025275979489590406,0.0001274115656884137
ES523,HydroPumpStorage,2020-2025,2.729307198023889e-07,2301.0000002729307,2.07982097621294e-07,430635.67100020795,0.22780275614919376,2186.849749630674,461.6682804774478
ES523,HydroPumpStorage,2025-2030,2.1519551299784747e-06,2301.0000024224687,4.47037146843632e-08,430635.6710002478,0.7709576258534679,4819.574057990718,1017.4656344646344
ES523,Li-Ion_BESS,2020-2025,6.543917166286657e-05,6.543917166286657e-05,0.00013087834332573315,0.00013087834332573315,29.37382462789565,0.000215537120460697,1.0864826012824798e-05
ES523,Li-Ion_BESS,2025-2030,0.001482956723773369,0.0015483934781137685,0.002965913447547715,0.003096786956227537,230.9740689908854,0.0018509065025739796,9.330079277974816e-05
ES532,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES532,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES532,Li-Ion_BESS,2020-2025,6.560335235438868e-05,6.560335235438868e-05,0.00013120670470877737,0.00013120670470877737,29.447520775287344,0.00021891512843476114,1.1035105189927214e-05
ES532,Li-Ion_BESS,2025-2030,0.001696062970834758,0.0017616639058668348,0.003392125941672214,0.0035233278117336696,264.16587844975896,0.0020315336059352905,0.0001024058733001619
ES611,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES611,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES611,Li-Ion_BESS,2020-2025,6.765933812782326e-05,6.765933812782326e-05,0.00013531867625564653,0.00013531867625564653,30.370395622442317,0.0002218099489720617,1.1181027776314326e-05
