Timestep,Import_FR_MW,Import_PT_MW
69,5413.000872077515,-1027.9086519293069
70,9652.894218072686,-859.7674084714581
71,9652.894218072686,-859.7674084714581
72,5475.5167779310395,-3086.136811782211
73,5475.5167779310395,-3086.136811782211
74,9652.894218072686,-1429.5053050372753
75,9652.894218072686,-1429.5053050372753
76,9561.99539270928,-2717.076487554519
77,9561.99539270928,-2717.076487554519
78,9652.894218072686,-761.7576523107855
79,9652.894218072686,-761.7576523107855
80,7797.155374712762,2013.5169160798632
81,7797.155374712762,2013.5169160798632
82,3066.6277369187374,1155.335243526415
83,3066.6277369187374,1155.335243526415
84,1580.7488020347591,1386.7737740301654
85,1580.7488020347591,1386.7737740301654
86,7895.33266492191,183.82903050545792
87,7895.33266492191,183.82903050545792
88,8960.664456405138,339.9608710724697
89,8960.664456405138,339.9608710724697
90,9652.894218072686,-2504.9172613233986
91,9652.894218072686,-2504.9172613233986
92,7801.842235453631,-3531.978788663666
93,7801.842235453631,-3531.978788663666
94,6763.01373357255,-581.8266081254205
95,6763.01373357255,-581.8266081254205
96,9392.731296120186,-3235.224196019395
97,9392.731296120186,-3235.224196019395
98,9652.894218072686,-473.2569512339742
99,9652.894218072686,-473.2569512339742
100,2526.775604281248,-1927.1322674338462
101,2526.775604281248,-1927.1322674338462
102,9652.894218072686,-2052.8923522566365
103,9652.894218072686,-2052.8923522566365
104,3806.100589817832,851.3777352971429
105,3806.100589817832,851.3777352971429
106,3761.949892689807,-64.70839808646451
107,3761.949892689807,-64.70839808646451
108,-1558.8024187115334,-214.2385732458133
109,-1558.8024187115334,-214.2385732458133
110,-9652.894218072686,871.1900421238388
111,-9652.894218072686,871.1900421238388
112,-1543.136446961651,-1619.0074209062568
113,-1543.136446961651,-1619.0074209062568
114,1930.7457751626835,-1126.5123415301623
115,1930.7457751626835,-1126.5123415301623
116,6817.963449128992,-1878.0018757364942
117,6817.963449128992,-1878.0018757364942
118,9652.894218072686,-3218.6476090639408
119,9652.894218072686,-3218.6476090639408
120,3583.296428358899,622.4555192712996
121,3583.296428358899,622.4555192712996
122,5506.052832320696,-3682.7292699948102
123,5506.052832320696,-3682.7292699948102
124,7669.387672643435,-3440.4255753175385
125,7669.387672643435,-3440.4255753175385
126,1131.2645358537666,-2170.1563929070417
