Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
162,2.6014630000000005e6,5.390951718422735e6,0.0,0.0,0.0,0.0
163,2.6025545000000005e6,5.393190104736788e6,0.0,0.0,0.0,0.0
164,2.6036460000000005e6,5.395428491050842e6,0.0,0.0,0.0,0.0
165,2.6059010000000005e6,5.397491402759112e6,0.0,0.0,0.0,0.0
166,2.6081560000000005e6,5.399554314467384e6,0.0,0.0,0.0,0.0
167,2.6092955000000005e6,5.400785116914308e6,0.0,0.0,0.0,0.0
168,2.6104350000000005e6,5.402015919361232e6,0.0,0.0,0.0,0.0
169,2.6110100000000005e6,5.402965838428581e6,0.0,0.0,0.0,0.0
170,2.6115850000000005e6,5.40391575749593e6,0.0,0.0,0.0,0.0
171,2.6121300000000005e6,5.404811732073163e6,0.0,0.0,0.0,0.0
172,2.6126750000000005e6,5.405707706650395e6,0.0,0.0,0.0,0.0
173,2.6140750000000005e6,5.406968891626235e6,0.0,0.0,0.0,0.0
174,2.6154750000000005e6,5.408230076602076e6,0.0,0.0,0.0,0.0
175,2.6175835000000005e6,5.409746102789849e6,0.0,0.0,0.0,0.0
176,2.6196920000000005e6,5.411262128977623e6,0.0,0.0,0.0,0.0
177,2.6216415000000005e6,5.41413420803765e6,0.0,0.0,0.0,0.0
178,2.6235910000000005e6,5.417006287097677e6,0.0,0.0,0.0,0.0
179,2.6251680000000005e6,5.4209175726569705e6,0.0,0.0,0.0,0.0
180,2.6267450000000005e6,5.424828858216264e6,0.0,0.0,0.0,0.0
181,2.6280230000000005e6,5.428566529324606e6,0.0,0.0,0.0,0.0
182,2.6293010000000005e6,5.432304200432949e6,0.0,0.0,0.0,0.0
183,2.6305415000000005e6,5.435756647800442e6,0.0,0.0,0.0,0.0
184,2.6317820000000005e6,5.439209095167936e6,0.0,0.0,0.0,0.0
185,2.6339515000000005e6,5.443480630712954e6,0.0,0.0,0.0,0.0
186,2.6361210000000005e6,5.447752166257973e6,0.0,0.0,0.0,0.0
187,2.6380310000000005e6,5.452282263324587e6,0.0,0.0,0.0,0.0
188,2.6399410000000005e6,5.4568123603912005e6,0.0,0.0,0.0,0.0
189,2.6427190000000005e6,5.461091336555545e6,0.0,0.0,0.0,0.0
190,2.6454970000000005e6,5.46537031271989e6,0.0,0.0,0.0,0.0
191,2.6466320000000005e6,5.468272154257223e6,0.0,0.0,0.0,0.0
192,2.6477670000000005e6,5.471173995794555e6,0.0,0.0,0.0,0.0
193,2.6484370000000005e6,5.4728834780848175e6,0.0,0.0,0.0,0.0
194,2.6491070000000005e6,5.474592960375079e6,0.0,0.0,0.0,0.0
195,2.6495720000000005e6,5.475887628137888e6,0.0,0.0,0.0,0.0
196,2.6500370000000005e6,5.477182295900699e6,0.0,0.0,0.0,0.0
197,2.6512460000000005e6,5.479541592278808e6,0.0,0.0,0.0,0.0
198,2.6524550000000005e6,5.481900888656917e6,0.0,0.0,0.0,0.0
199,2.6548105000000005e6,5.486211487453399e6,0.0,0.0,0.0,0.0
200,2.6571660000000005e6,5.490522086249882e6,0.0,0.0,0.0,0.0
201,2.6599490000000005e6,5.4948605873688385e6,0.0,0.0,0.0,0.0
202,2.6627320000000005e6,5.499199088487796e6,0.0,0.0,0.0,0.0
203,2.6650260000000005e6,5.503184160188744e6,0.0,0.0,0.0,0.0
204,2.6673200000000005e6,5.507169231889692e6,0.0,0.0,0.0,0.0
205,2.6691870000000005e6,5.5099123402147265e6,0.0,0.0,0.0,0.0
206,2.6710540000000005e6,5.512655448539761e6,0.0,0.0,0.0,0.0
207,2.6725210000000005e6,5.515161697149568e6,0.0,0.0,0.0,0.0
208,2.6739880000000005e6,5.517667945759376e6,0.0,0.0,0.0,0.0
209,2.6759215000000005e6,5.519797823041584e6,0.0,0.0,0.0,0.0
210,2.6778550000000005e6,5.521927700323794e6,0.0,0.0,0.0,0.0
211,2.6798490000000005e6,5.524100361167131e6,0.0,0.0,0.0,0.0
212,2.6818430000000005e6,5.526273022010467e6,0.0,0.0,0.0,0.0
213,2.6847840000000005e6,5.528207583035355e6,0.0,0.0,0.0,0.0
214,2.6877250000000005e6,5.530142144060244e6,0.0,0.0,0.0,0.0
215,2.6885085000000005e6,5.531119965450067e6,0.0,0.0,0.0,0.0
