Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
39,6.02320614258349e6,4.899415638840248e6,0.0,0.0,0.0,0.0
40,6.034417435317929e6,4.900918319049743e6,0.0,0.0,0.0,0.0
41,6.0453541525036385e6,4.902420999259238e6,0.0,0.0,0.0,0.0
42,6.056290869689348e6,4.903923679468733e6,0.0,0.0,0.0,0.0
43,6.0661565698646335e6,4.899141618763435e6,0.0,0.0,0.0,0.0
44,6.076022270039919e6,4.894359558058136e6,0.0,0.0,0.0,0.0
45,6.0852688503151545e6,4.8889212682676315e6,0.0,0.0,0.0,0.0
46,6.09451543059039e6,4.883482978477126e6,0.0,0.0,0.0,0.0
47,6.102168779311926e6,4.87804468868662e6,0.0,0.0,0.0,0.0
48,6.109822128033462e6,4.872606398896116e6,0.0,0.0,0.0,0.0
49,6.116329605644612e6,4.86910099628666e6,0.0,0.0,0.0,0.0
50,6.122837083255761e6,4.865595593677205e6,0.0,0.0,0.0,0.0
51,6.129111698958993e6,4.866378317720149e6,0.0,0.0,0.0,0.0
52,6.135386314662224e6,4.867161041763092e6,0.0,0.0,0.0,0.0
53,6.142735382297491e6,4.8686637219725875e6,0.0,0.0,0.0,0.0
54,6.150084449932758e6,4.870166402182083e6,0.0,0.0,0.0,0.0
55,6.159252650518686e6,4.871669082391578e6,0.0,0.0,0.0,0.0
56,6.168420851104613e6,4.873171762601073e6,0.0,0.0,0.0,0.0
57,6.178411466464036e6,4.874674442810568e6,0.0,0.0,0.0,0.0
58,6.188402081823459e6,4.876177123020063e6,0.0,0.0,0.0,0.0
59,6.198113729755241e6,4.877679803229558e6,0.0,0.0,0.0,0.0
60,6.207825377687023e6,4.879182483439053e6,0.0,0.0,0.0,0.0
61,6.217051484129462e6,4.880685163648549e6,0.0,0.0,0.0,0.0
62,6.226277590571903e6,4.882187843858044e6,0.0,0.0,0.0,0.0
63,6.235684761093361e6,4.883690524067539e6,0.0,0.0,0.0,0.0
64,6.245091931614819e6,4.885193204277034e6,0.0,0.0,0.0,0.0
65,6.255403627269505e6,4.886695884486529e6,0.0,0.0,0.0,0.0
66,6.265715322924191e6,4.888198564696024e6,0.0,0.0,0.0,0.0
67,6.274877843368303e6,4.889701244905519e6,0.0,0.0,0.0,0.0
68,6.284040363812415e6,4.891203925115014e6,0.0,0.0,0.0,0.0
69,6.293822655591859e6,4.89270660532451e6,0.0,0.0,0.0,0.0
70,6.303604947371303e6,4.894209285534005e6,0.0,0.0,0.0,0.0
71,6.311175103082372e6,4.889825195780792e6,0.0,0.0,0.0,0.0
72,6.318745258793441e6,4.88544110602758e6,0.0,0.0,0.0,0.0
73,6.325366206526721e6,4.883270413071277e6,0.0,0.0,0.0,0.0
74,6.331987154260001e6,4.881099720114972e6,0.0,0.0,0.0,0.0
75,6.296499534880219e6,4.882067065803976e6,0.0,0.0,0.0,0.0
76,6.261011915500438e6,4.883034411492979e6,0.0,0.0,0.0,0.0
77,6.2562695630502645e6,4.884537091702474e6,0.0,0.0,0.0,0.0
78,6.25152721060009e6,4.886039771911969e6,0.0,0.0,0.0,0.0
79,6.260311494397171e6,4.887542452121465e6,0.0,0.0,0.0,0.0
80,6.269095778194251e6,4.88904513233096e6,0.0,0.0,0.0,0.0
81,6.278804481650261e6,4.890547812540455e6,0.0,0.0,0.0,0.0
82,6.288513185106272e6,4.89205049274995e6,0.0,0.0,0.0,0.0
83,6.298402746895477e6,4.893553172959445e6,0.0,0.0,0.0,0.0
84,6.308292308684683e6,4.89505585316894e6,0.0,0.0,0.0,0.0
85,6.317702110771693e6,4.896558533378435e6,0.0,0.0,0.0,0.0
86,6.327111912858704e6,4.89806121358793e6,0.0,0.0,0.0,0.0
87,6.336794805536373e6,4.899563893797426e6,0.0,0.0,0.0,0.0
88,6.34647769821404e6,4.901066574006921e6,0.0,0.0,0.0,0.0
89,6.356573112172412e6,4.902569254216416e6,0.0,0.0,0.0,0.0
90,6.366668526130783e6,4.904071934425911e6,0.0,0.0,0.0,0.0
91,6.376996769779796e6,4.900538533141997e6,0.0,0.0,0.0,0.0
92,6.387325013428807e6,4.897005131858083e6,0.0,0.0,0.0,0.0
93,6.396977333428878e6,4.891566842067579e6,0.0,0.0,0.0,0.0
94,6.40662965342895e6,4.886128552277073e6,0.0,0.0,0.0,0.0
95,6.4134634452598225e6,4.880690262486568e6,0.0,0.0,0.0,0.0
96,6.420297237090694e6,4.875251972696063e6,0.0,0.0,0.0,0.0
97,6.425984949643934e6,4.8698136829055585e6,0.0,0.0,0.0,0.0
98,6.431672662197175e6,4.864375393115053e6,0.0,0.0,0.0,0.0
99,6.437256916786988e6,4.858937103324547e6,0.0,0.0,0.0,0.0
100,6.442841171376801e6,4.853498813534043e6,0.0,0.0,0.0,0.0
101,6.450788087193874e6,4.851418721277036e6,0.0,0.0,0.0,0.0
102,6.458735003010946e6,4.84933862902003e6,0.0,0.0,0.0,0.0
103,6.468623238058919e6,4.850280039765537e6,0.0,0.0,0.0,0.0
104,6.478511473106892e6,4.851221450511045e6,0.0,0.0,0.0,0.0
105,6.488449128762901e6,4.85272413072054e6,0.0,0.0,0.0,0.0
106,6.498386784418911e6,4.854226810930035e6,0.0,0.0,0.0,0.0
107,6.508099737607891e6,4.85572949113953e6,0.0,0.0,0.0,0.0
108,6.517812690796872e6,4.857232171349025e6,0.0,0.0,0.0,0.0
109,6.527103297688667e6,4.85873485155852e6,0.0,0.0,0.0,0.0
110,6.536393904580461e6,4.860237531768016e6,0.0,0.0,0.0,0.0
111,6.545809922999488e6,4.861740211977511e6,0.0,0.0,0.0,0.0
112,6.5552259414185155e6,4.863242892187006e6,0.0,0.0,0.0,0.0
113,6.565391007696522e6,4.864745572396501e6,0.0,0.0,0.0,0.0
114,6.575556073974528e6,4.866248252605996e6,0.0,0.0,0.0,0.0
