Timestep,Turbine_ES_MW,Turbine_FR_MW,Turbine_EU_MW
651,0.0,0.0,265.1135417706246
652,0.0,0.0,10564.154339877732
653,0.0,0.0,10564.154339877732
654,0.0,0.0,0.0
655,0.0,0.0,0.0
656,0.0,0.0,0.0
657,0.0,0.0,0.0
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,0.0,0.0,0.0
661,0.0,0.0,0.0
662,0.0,0.0,0.0
663,0.0,0.0,0.0
664,0.0,0.0,0.0
665,0.0,0.0,0.0
666,0.0,0.0,59563.65282248694
667,0.0,0.0,59563.65282248694
668,0.0,0.0,38095.47566011211
669,0.0,0.0,38095.47566011211
670,0.0,0.0,1201.9103572563763
671,0.0,0.0,1201.9103572563763
672,0.0,0.0,0.0
673,0.0,0.0,0.0
674,0.0,0.0,0.0
675,0.0,0.0,0.0
676,0.0,0.0,0.0
677,0.0,0.0,0.0
678,0.0,0.0,0.0
679,0.0,0.0,0.0
680,0.0,0.0,0.0
681,0.0,0.0,0.0
682,0.0,0.0,0.0
683,0.0,0.0,0.0
684,0.0,0.0,0.0
685,0.0,0.0,0.0
686,0.0,0.0,0.0
687,0.0,0.0,0.0
688,0.0,0.0,41919.818802550886
689,0.0,0.0,41919.818802550886
690,0.0,0.0,70364.3
691,0.0,0.0,70364.3
692,0.0,0.0,59570.172640086384
693,0.0,0.0,59570.172640086384
694,0.0,0.0,26889.163509184124
695,0.0,0.0,26889.163509184124
696,0.0,0.0,0.0
697,0.0,0.0,0.0
698,0.0,0.0,14007.290664901477
699,0.0,0.0,14007.290664901477
700,0.0,0.0,0.0
701,0.0,0.0,0.0
702,0.0,0.0,0.0
703,0.0,0.0,0.0
704,0.0,0.0,0.0
705,0.0,0.0,0.0
706,0.0,0.0,0.0
707,0.0,0.0,0.0
708,0.0,0.0,0.0
709,0.0,0.0,0.0
710,0.0,0.0,0.0
711,0.0,0.0,0.0
712,0.0,0.0,47052.97514855531
713,0.0,0.0,47052.97514855531
714,0.0,0.0,70364.3
715,0.0,0.0,70364.3
716,0.0,0.0,53421.971292877446
717,0.0,0.0,53421.971292877446
718,0.0,0.0,24463.88927127434
719,0.0,0.0,24463.88927127434
720,0.0,0.0,2590.3362328077783
721,0.0,0.0,2590.3362328077783
722,0.0,0.0,0.0
723,0.0,0.0,0.0
724,0.0,0.0,7730.072174796864
725,0.0,0.0,7730.072174796864
726,0.0,0.0,0.0
727,0.0,0.0,0.0
728,0.0,0.0,0.0
729,0.0,0.0,0.0
730,0.0,0.0,0.0
731,0.0,0.0,0.0
732,0.0,0.0,0.0
733,0.0,0.0,0.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,0.0,0.0,30248.407592762094
737,0.0,0.0,30248.407592762094
738,0.0,0.0,70364.3
739,0.0,0.0,70364.3
740,0.0,0.0,51079.62530795361
741,0.0,0.0,51079.62530795361
742,0.0,0.0,32136.067244961305
743,0.0,0.0,32136.067244961305
744,0.0,0.0,16919.45162228475
745,0.0,0.0,16919.45162228475
746,0.0,0.0,0.0
747,0.0,0.0,0.0
748,0.0,0.0,0.0
749,0.0,0.0,0.0
750,0.0,0.0,0.0
751,0.0,0.0,0.0
752,0.0,0.0,0.0
753,0.0,0.0,0.0
754,0.0,0.0,0.0
755,0.0,0.0,0.0
756,0.0,0.0,0.0
757,0.0,0.0,0.0
758,0.0,0.0,0.0
759,0.0,0.0,0.0
760,0.0,0.0,17894.486806862027
761,0.0,0.0,17894.486806862027
762,0.0,0.0,47562.66073965381
763,0.0,0.0,47562.66073965381
764,0.0,0.0,15318.001871832452
765,0.0,0.0,15318.001871832452
766,0.0,0.0,0.0
767,0.0,0.0,0.0
768,0.0,0.0,0.0
769,0.0,0.0,0.0
770,0.0,0.0,0.0
771,0.0,0.0,0.0
772,0.0,0.0,0.0
773,0.0,0.0,0.0
774,0.0,0.0,0.0
775,0.0,0.0,0.0
776,0.0,0.0,0.0
777,0.0,0.0,0.0
778,0.0,0.0,0.0
779,0.0,0.0,0.0
780,0.0,0.0,0.0
781,0.0,0.0,0.0
782,0.0,0.0,0.0
783,0.0,0.0,0.0
784,0.0,0.0,0.0
785,0.0,0.0,0.0
786,0.0,0.0,70364.3
787,0.0,0.0,70364.3
788,0.0,0.0,49243.7237368681
789,0.0,0.0,49243.7237368681
790,0.0,0.0,14404.559775426165
791,0.0,0.0,14404.559775426165
792,0.0,0.0,0.0
793,0.0,0.0,0.0
794,0.0,0.0,0.0
795,0.0,0.0,0.0
796,0.0,0.0,0.0
797,0.0,0.0,0.0
798,0.0,0.0,0.0
