Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
134,2.158646997095666e6,5.304421035965268e6,0.0,0.0,0.0,0.0
135,2.160591497095666e6,5.309781382138396e6,0.0,0.0,0.0,0.0
136,2.162535997095666e6,5.315141728311525e6,0.0,0.0,0.0,0.0
137,2.164298497095666e6,5.319149741922064e6,0.0,0.0,0.0,0.0
138,2.166060997095666e6,5.323157755532602e6,0.0,0.0,0.0,0.0
139,2.167420997095666e6,5.327879448546873e6,0.0,0.0,0.0,0.0
140,2.168780997095666e6,5.332601141561144e6,0.0,0.0,0.0,0.0
141,2.169821997095666e6,5.336241464566631e6,0.0,0.0,0.0,0.0
142,2.170862997095666e6,5.339881787572118e6,0.0,0.0,0.0,0.0
143,2.171887997095666e6,5.3414616790757775e6,0.0,0.0,0.0,0.0
144,2.172912997095666e6,5.343041570579437e6,0.0,0.0,0.0,0.0
145,2.173943997095666e6,5.344055975014282e6,0.0,0.0,0.0,0.0
146,2.174974997095666e6,5.345070379449127e6,0.0,0.0,0.0,0.0
147,2.175512997095666e6,5.346078583367867e6,0.0,0.0,0.0,0.0
148,2.176050997095666e6,5.347086787286608e6,0.0,0.0,0.0,0.0
149,2.177201497095666e6,5.348744805293195e6,0.0,0.0,0.0,0.0
150,2.178351997095666e6,5.350402823299782e6,0.0,0.0,0.0,0.0
151,2.180360997095666e6,5.353282963030746e6,0.0,0.0,0.0,0.0
152,2.182369997095666e6,5.35616310276171e6,0.0,0.0,0.0,0.0
153,2.183926997095666e6,5.360363952423127e6,0.0,0.0,0.0,0.0
154,2.185483997095666e6,5.364564802084544e6,0.0,0.0,0.0,0.0
155,2.187337497095666e6,5.368912603977659e6,0.0,0.0,0.0,0.0
156,2.189190997095666e6,5.373260405870774e6,0.0,0.0,0.0,0.0
157,2.190763997095666e6,5.376926150992293e6,0.0,0.0,0.0,0.0
158,2.192336997095666e6,5.380591896113813e6,0.0,0.0,0.0,0.0
159,2.193824497095666e6,5.383630149005465e6,0.0,0.0,0.0,0.0
160,2.195311997095666e6,5.386668401897117e6,0.0,0.0,0.0,0.0
161,2.197030497095666e6,5.388810060159925e6,0.0,0.0,0.0,0.0
162,2.198748997095666e6,5.390951718422735e6,0.0,0.0,0.0,0.0
163,2.199840497095666e6,5.393190104736788e6,0.0,0.0,0.0,0.0
164,2.200931997095666e6,5.395428491050842e6,0.0,0.0,0.0,0.0
165,2.203186997095666e6,5.397491402759112e6,0.0,0.0,0.0,0.0
166,2.205441997095666e6,5.399554314467384e6,0.0,0.0,0.0,0.0
167,2.206581497095666e6,5.400785116914308e6,0.0,0.0,0.0,0.0
168,2.207720997095666e6,5.402015919361232e6,0.0,0.0,0.0,0.0
169,2.208295997095666e6,5.402965838428581e6,0.0,0.0,0.0,0.0
170,2.208870997095666e6,5.40391575749593e6,0.0,0.0,0.0,0.0
171,2.209415997095666e6,5.404811732073163e6,0.0,0.0,0.0,0.0
172,2.209960997095666e6,5.405707706650395e6,0.0,0.0,0.0,0.0
173,2.211360997095666e6,5.406968891626235e6,0.0,0.0,0.0,0.0
174,2.212760997095666e6,5.408230076602076e6,0.0,0.0,0.0,0.0
175,2.214869497095666e6,5.409746102789849e6,0.0,0.0,0.0,0.0
176,2.216977997095666e6,5.411262128977623e6,0.0,0.0,0.0,0.0
177,2.218927497095666e6,5.41413420803765e6,0.0,0.0,0.0,0.0
178,2.220876997095666e6,5.417006287097677e6,0.0,0.0,0.0,0.0
179,2.222453997095666e6,5.4209175726569705e6,0.0,0.0,0.0,0.0
180,2.224030997095666e6,5.424828858216264e6,0.0,0.0,0.0,0.0
181,2.225308997095666e6,5.428566529324606e6,0.0,0.0,0.0,0.0
182,2.226586997095666e6,5.432304200432949e6,0.0,0.0,0.0,0.0
183,2.227827497095666e6,5.435756647800442e6,0.0,0.0,0.0,0.0
184,2.229067997095666e6,5.439209095167936e6,0.0,0.0,0.0,0.0
185,2.231237497095666e6,5.443480630712954e6,0.0,0.0,0.0,0.0
186,2.233406997095666e6,5.447752166257973e6,0.0,0.0,0.0,0.0
187,2.235316997095666e6,5.452282263324587e6,0.0,0.0,0.0,0.0
188,2.237226997095666e6,5.4568123603912005e6,0.0,0.0,0.0,0.0
189,2.240004997095666e6,5.461091336555545e6,0.0,0.0,0.0,0.0
190,2.242782997095666e6,5.46537031271989e6,0.0,0.0,0.0,0.0
191,2.243917997095666e6,5.466730183888171e6,0.0,0.0,0.0,0.0
192,2.245052997095666e6,5.468090055056451e6,0.0,0.0,0.0,0.0
193,2.245722997095666e6,5.469799537346713e6,0.0,0.0,0.0,0.0
194,2.246392997095666e6,5.471509019636975e6,0.0,0.0,0.0,0.0
195,2.246857997095666e6,5.472803687399784e6,0.0,0.0,0.0,0.0
196,2.247322997095666e6,5.4740983551625945e6,0.0,0.0,0.0,0.0
197,2.248531997095666e6,5.476457651540704e6,0.0,0.0,0.0,0.0
198,2.249740997095666e6,5.478816947918813e6,0.0,0.0,0.0,0.0
199,2.252096497095666e6,5.483127546715295e6,0.0,0.0,0.0,0.0
200,2.254451997095666e6,5.487438145511778e6,0.0,0.0,0.0,0.0
201,2.257234997095666e6,5.491776646630734e6,0.0,0.0,0.0,0.0
