Timestep,a_0,a_1,b
1,-19.46729142522309,-23.521436932996195,2.5934986768176983e10
1,-22.061253498284444,-23.52726467997465,2.5944875882296825e10
1,-21.092466341797877,-23.56747644093016,2.594273316929514e10
1,-20.505675681449816,-23.56516064350197,2.594124551722789e10
1,-20.724210968653132,-23.628950759557203,2.594244584740115e10
1,-24.24452842723846,-24.26575925596813,2.5969050969640984e10
1,-22.916463364208575,-24.26138696774567,2.5966159858964817e10
1,-22.426831829908323,-24.25994497938549,2.5965032510524563e10
1,-21.817087226113934,-24.249604902858632,2.596397335970658e10
1,-19.49217698331218,-24.25134526128944,2.5958089032993084e10
1,-22.24148904376972,-24.25506282829185,2.5965378238866116e10
1,-19.790474589088113,-24.252985363792824,2.595902025596685e10
1,-24.1491608764352,-23.95713112394965,2.5973716422777874e10
1,-19.39443841526566,-23.86110625582028,2.5962394916205784e10
1,-21.15760312156834,-24.006384916208525,2.5970153852586014e10
1,-20.34967798079016,-24.03192487147289,2.5968313646974377e10
1,-20.79937642613507,-24.090556542947947,2.5969971214428352e10
1,-19.603769701574493,-24.213577862330734,2.596767589019811e10
1,-21.7352643428098,-24.145379909890927,2.5972389576051758e10
1,-20.058388588758007,-24.257757704223376,2.5969214714819294e10
1,-20.4335939597504,-24.263515331636015,2.597035735195699e10
1,-20.314044623440818,-24.255679939843933,2.5970054198220474e10
1,-20.563177356298656,-24.24876483218793,2.5970622877471752e10
1,-22.5774424826576,-24.17798474949887,2.5974954666194164e10
1,-21.529231964121998,-24.204409840262134,2.597273868118907e10
1,-22.070213172826566,-24.196691907778305,2.5974231935657887e10
1,-19.812790536263343,-24.240915826583237,2.5968920243838356e10
1,-22.613839507338962,-24.17915772124968,2.5974773617550804e10
1,-21.022665780778702,-24.191520665890977,2.5971464727172935e10
1,-20.194612060082964,-24.23792572845737,2.597029981101965e10
1,-21.028235859602514,-24.218926897550546,2.59744989069207e10
1,-19.979684344381493,-24.21922578280396,2.5971816958715332e10
1,-22.638186048947823,-24.219308740388914,2.597868942660424e10
1,-20.98841978475733,-24.220639351266072,2.597490051752069e10
1,-20.077959266651565,-24.22117985995669,2.5972523572591557e10
1,-22.43636002813493,-24.220224911462925,2.597836152620457e10
1,-20.384408081060243,-24.221401262139374,2.5973399531187965e10
1,-20.420317865732457,-24.221403256421112,2.5973494376593952e10
1,-19.691095536503635,-24.223432754671915,2.5971537757085682e10
2,-30.697037351981166,-29.561992161671416,2.3934154148134876e10
2,-19.43911202348609,-29.004759402818685,2.387514199089422e10
2,0.0,-24.420911830070214,2.4342135549182602e10
2,-23.63202999061844,-24.378949425127786,2.439254140003933e10
2,-24.26575925596813,-24.420911830070214,2.452829250030298e10
2,0.0,-16.11504433073369,2.5218189141631313e10
2,-23.66095824997237,-25.254979449758707,2.5455311413963837e10
2,-18.218883878643567,-24.692937883674723,2.5584689293067074e10
2,-24.529269235765646,-24.385491355443932,2.560351791524945e10
2,-24.479415996344486,-24.38549108884514,2.5603370656094307e10
2,-20.64579154673997,-24.408617610997442,2.5593315476343422e10
2,-20.86528387406959,-24.38825396857859,2.559398363484746e10
2,-20.999409335971425,-24.557284588655317,2.559845583185948e10
2,-19.46682480780143,-24.54582084757432,2.5595787510494087e10
2,-24.26575925596813,-24.254968919644284,2.5628596734878063e10
2,-19.380113544941416,-24.438218845419083,2.5606778935972645e10
2,-21.446952317076384,-24.36167838485104,2.562061000998667e10
2,-20.972487482522475,-24.413944340464948,2.5612053125263622e10
2,-21.721685194778033,-23.74386634235573,2.561011870688077e10
2,-21.170982660595726,-24.051645576719196,2.5615272851575756e10
2,-24.405077571329617,-23.513177853322595,2.5647762849209175e10
2,-18.145854366282123,-23.52364720570354,2.562914540181438e10
2,-22.061253498284444,-23.52726467997465,2.5643554218857777e10
2,-20.866416005284346,-23.576859185153115,2.5640716143107464e10
2,-20.14270752418839,-23.574003034991687,2.56387610258252e10
2,-20.412234378405824,-23.6526775114598,2.5640297722020027e10
2,-24.24452842723846,-24.26575925596813,2.566721922556934e10
2,-22.60658151616827,-24.260366767160427,2.566337445812176e10
2,-22.00270262386462,-24.25858831484955,2.566188117466571e10
2,-21.817087226113934,-24.249604902858632,2.5662092234862396e10
2,-18.94969792665844,-24.251751344923296,2.5654412890870262e10
2,-21.774113187627023,-24.252566995167392,2.5662343666169704e10
2,-22.784551672106105,-24.258098073085094,2.5665173101128246e10
2,-24.1491608764352,-23.95713112394965,2.567292070770255e10
2,-18.168186571996948,-23.83634126217344,2.5657990079337067e10
2,-21.15760312156834,-24.006384916208525,2.5669688454015e10
2,-20.161162114608583,-24.0378841943679,2.566725560685677e10
2,-20.799376426135073,-24.090556542947937,2.5669493165267597e10
2,-19.32479479917702,-24.242282836853402,2.5666432680482903e10
2,-23.10789995393274,-24.225787514740645,2.5674318901109146e10
2,-19.346835936883902,-24.26521741510268,2.5666692861418076e10
2,-20.733389276403226,-24.26304579136933,2.5670616623740974e10
2,-19.625205590116483,-24.26264135791971,2.5667645352519012e10
2,-19.96940875018402,-24.254126206258956,2.5668459379232327e10
2,-23.43340668356838,-24.152994903554646,2.5675784265071693e10
2,-21.08492452958451,-24.216406658827214,2.5670626996888283e10
2,-21.752134686986803,-24.20688787543048,2.5672639470851578e10
2,-19.36027690109452,-24.248855681852223,2.5666822932882515e10
2,-22.613839507338962,-24.17915772124968,2.5673614239211136e10
