Timestep,a_0,a_1,b
3,-13.480030417992180602,-44.133890244892633348,5158529346.7647857666
3,-9.3390262474462009123,-43.83277757088153237,5112801014.0097160339
3,-10.46234948444837265,-42.728860243445708988,5121769184.5978469849
3,-13.043642953212962965,-43.71662478551672848,5153408087.602640152
3,-10.96137897906710279,-42.32453379887918743,5127016898.166975975
3,-14.30507096773344955,-44.200353881929594024,5165119362.1754369736
3,-14.008935425718959777,-44.844042599274466454,5165829932.2101812363
3,-12.999043247089559827,-43.765457025639335598,5153584569.2387971878
3,-11.030616810555034846,-41.695290548511415807,5125839677.1606769562
3,-14.826240455358759007,-41.833036446550948995,5165502565.1355438232
3,-13.556177139295595424,-43.229940925087561254,5158583995.9229011536
3,-13.290692994188665566,-41.50879144382911079,5150265405.3574914932
3,-12.591846371967914564,-41.605261238528974843,5144897680.0151510239
3,-12.414306462118394947,-42.187464880280039381,5145948273.2744016647
