Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
51,2.4228895000000005e6,4.999347754684252e6,0.0,0.0,0.0,0.0
52,2.4231900000000005e6,5.000850434893747e6,0.0,0.0,0.0,0.0
53,2.4235790000000005e6,5.002353115103242e6,0.0,0.0,0.0,0.0
54,2.4239680000000005e6,5.003855795312737e6,0.0,0.0,0.0,0.0
55,2.4250205000000005e6,5.005358475522232e6,0.0,0.0,0.0,0.0
56,2.4260730000000005e6,5.006861155731727e6,0.0,0.0,0.0,0.0
57,2.4279080000000005e6,5.0083638359412225e6,0.0,0.0,0.0,0.0
58,2.4297430000000005e6,5.009866516150718e6,0.0,0.0,0.0,0.0
59,2.4312260000000005e6,5.011369196360213e6,0.0,0.0,0.0,0.0
60,2.4327090000000005e6,5.012871876569708e6,0.0,0.0,0.0,0.0
61,2.4337355000000005e6,5.014374556779203e6,0.0,0.0,0.0,0.0
62,2.4347620000000005e6,5.015877236988698e6,0.0,0.0,0.0,0.0
63,2.4356710000000005e6,5.017379917198193e6,0.0,0.0,0.0,0.0
64,2.4365800000000005e6,5.018882597407688e6,0.0,0.0,0.0,0.0
65,2.4388430000000005e6,5.0203852776171835e6,0.0,0.0,0.0,0.0
66,2.4411060000000005e6,5.021887957826679e6,0.0,0.0,0.0,0.0
67,2.4433420000000005e6,5.023390638036174e6,0.0,0.0,0.0,0.0
68,2.4455780000000005e6,5.024893318245669e6,0.0,0.0,0.0,0.0
69,2.4485855000000005e6,5.026395998455164e6,0.0,0.0,0.0,0.0
70,2.4515930000000005e6,5.027898678664659e6,0.0,0.0,0.0,0.0
71,2.4531005000000005e6,5.029401358874154e6,0.0,0.0,0.0,0.0
72,2.4546080000000005e6,5.030904039083649e6,0.0,0.0,0.0,0.0
73,2.4552440000000005e6,5.0324067192931445e6,0.0,0.0,0.0,0.0
74,2.4558800000000005e6,5.03390939950264e6,0.0,0.0,0.0,0.0
75,2.4561655000000005e6,5.035412079712135e6,0.0,0.0,0.0,0.0
76,2.4564510000000005e6,5.03691475992163e6,0.0,0.0,0.0,0.0
77,2.4567860000000005e6,5.038417440131125e6,0.0,0.0,0.0,0.0
