Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
334,7.98123069318221e6,4.4845910887011625e6,0.0,0.0,0.0,0.0
335,7.989240615740206e6,4.485925901932299e6,0.0,0.0,0.0,0.0
336,7.997250538298201e6,4.487260715163437e6,0.0,0.0,0.0,0.0
337,7.962743049331179e6,4.482462873453904e6,0.0,0.0,0.0,0.0
338,7.928235560364156e6,4.477665031744372e6,0.0,0.0,0.0,0.0
339,7.893800601867419e6,4.474341462317715e6,0.0,0.0,0.0,0.0
340,7.8593656433706805e6,4.471017892891059e6,0.0,0.0,0.0,0.0
341,7.827372926265232e6,4.468629283100216e6,0.0,0.0,0.0,0.0
342,7.795380209159784e6,4.466240673309374e6,0.0,0.0,0.0,0.0
343,7.806915656922579e6,4.463820819715019e6,0.0,0.0,0.0,0.0
344,7.818451104685373e6,4.461400966120664e6,0.0,0.0,0.0,0.0
345,7.83048010207423e6,4.460806141003852e6,0.0,0.0,0.0,0.0
346,7.8425090994630875e6,4.4602113158870395e6,0.0,0.0,0.0,0.0
347,7.853876281619257e6,4.461305158778275e6,0.0,0.0,0.0,0.0
348,7.865243463775427e6,4.462399001669511e6,0.0,0.0,0.0,0.0
349,7.876194787460618e6,4.463492844560747e6,0.0,0.0,0.0,0.0
