Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
60,6483014.0039256745949,4739508.7708425307646,113966.13365736941341,161518.85091758327326,109294.93630634028523,2815.4605264046281263
61,6501941.4091269243509,4741011.4510520258918,121046.54965736941085,180064.35825192328775,201423.32775834028143,5598.1092798546278573
62,6520868.8143281741068,4742514.131261521019,128126.96565736940829,198609.86558626330225,293551.71921034029219,8380.758033304628043
63,6539796.2195294238627,4744016.8114710161462,135207.38165736940573,217155.37292060331674,385680.11066234030295,10098.703067004511468
64,6558723.6247306736186,4745519.4916805112734,142287.79765736940317,235700.88025494333124,385680.11066234030295,11716.415800000000672
65,6577651.0299319233745,4744574.5325278704986,149368.21365736940061,254246.38758928334573,387909.01659999997355,11716.415800000000672
66,6596578.4351331731305,4743832.4423170620576,149368.21365736940061,254246.38758928334573,363469.27578610670753,11716.415800000000672
67,6615505.8403344228864,4738394.1525265574455,147698.67341084138025,254246.38758928334573,307747.11155525379581,11716.415800000000672
68,6634433.2455356726423,4732955.8627360528335,143549.91490918249474,254246.38758928334573,238643.99930674501229,11716.415800000000672
69,6611443.6304069226608,4727517.5729455482215,138543.26126403803937,254246.38758928334573,212416.40106015349738,11716.415800000000672
70,6630371.0356081724167,4722079.2831550436094,135311.88156684537535,254246.38758928334573,158086.54395030165324,11716.415800000000672
71,6649298.4408094221726,4716640.9933645389974,133281.69448220997583,254246.38758928334573,99406.76356418467185,11716.415800000000672
72,6668225.8460106719285,4711202.7035740343854,131689.09672788914759,254246.38758928334573,49402.598362234144588,11716.415800000000672
73,6687153.2512119216844,4705764.4137835297734,129881.6270799091144,254246.38758928334573,8309.699212534353137,11716.415800000000672
74,6669174.100717750378,4700326.1239930251613,127920.43317035825748,254246.38758928334573,8309.699212534353137,11716.415800000000672
75,6659409.7347470279783,4694887.8342025205493,125896.60249346733326,254246.38758928334573,8309.699212534353137,11716.415800000000672
76,6663058.0980702545494,4689449.5444120159373,124856.45408823079197,254246.38758928334573,0,10495.754858938831603
77,6665595.8154129032046,4684011.2546215113252,123560.65585681410448,254246.38758928334573,0,7566.6509079388315513
78,6678224.0541953342035,4678572.9648310067132,120358.84912512512528,254246.38758928334573,0,4637.5469569388314994
79,6697151.4593965839595,4673134.6750405021012,117755.5194328193902,268362.78867758519482,0,1708.4430059388314476
80,6716078.8645978337154,4667696.3852499974892,117755.5194328193902,286908.29601192520931,0,0
81,6735006.2697990834713,4662258.0954594928771,119178.33308227955422,305453.80334626522381,0,2782.6487534499997309
82,6753933.6750003332272,4656819.8056689882651,125234.27529764175415,323999.3106806052383,4805.5475125142547768,5565.2975068999994619
83,6772861.0802015829831,4658322.4858784833923,131349.69879444481921,342544.8180149452528,87347.419919088089955,5565.2975068999994619
84,6791788.4854028327391,4659825.1660879785195,138430.11479444481665,361090.32534928526729,179475.81137108808616,5987.1254895444335489
85,6810715.890604082495,4661327.8462974736467,145096.71253099761088,379635.83268362528179,265485.95403421932133,7252.4859429658090448
86,6829643.2958053322509,4662830.5265069687739,152177.12853099760832,398181.34001796529628,337741.29607622447656,8048.2363995554624125
87,6848570.7010065820068,4664333.2067164639011,158168.46085611122544,416726.84735230531078,386245.98917280026944,8048.2363995554624125
88,6867498.1062078317627,4658894.9169259592891,165248.87685611122288,435272.35468664532527,387909.01659999997355,8933.7670465500013961
89,6854758.092552610673,4653456.627135454677,165297.45561474165879,435272.35468664532527,387909.01659999997355,11716.415800000000672
90,6831768.4774238606915,4648018.337344950065,160735.49593037785962,430974.88918297784403,387909.01659999997355,11716.415800000000672
91,6808778.86229511071,4642580.047554445453,152559.49593037785962,409559.7536929778289,370858.47832642984577,9649.4491485385169653
92,6785789.2471663607284,4637141.757763940841,144383.49593037785962,388144.61820297781378,340780.98731123103062,6720.3451975385169135
93,6762799.6320376107469,4631703.4679734362289,136207.49593037785962,386785.87705958768493,288686.69840609730454,3791.2412465385168616
94,6739810.0169088607654,4626265.1781829316169,128031.49593037787417,386785.87705958768493,232164.98413262312533,1167.6519145393294821
95,6716820.4017801107839,4620826.8883924270049,119855.49593037787417,386785.87705958768493,175748.47985133726615,9.3729363059942443215
96,6693830.7866513608024,4615388.5986019223928,111679.49593037787417,386785.87705958768493,127490.28529726396664,0
97,6670841.1715226108208,4609950.3088114177808,103503.49593037787417,365370.7415695876698,111682.23222671003896,1002.9039339835464943
98,6647851.5563938608393,4604512.0190209131688,95327.495930377874174,343955.60607958765468,100695.45774520403938,2433.4132842397229979
99,6624861.9412651108578,4599073.7292304085568,88404.40730680579145,322540.47058958763955,97436.536621944367653,2755.5750661063793814
100,6601872.3261363608763,4593635.4394399039447,80228.40730680579145,303122.27519604470581,97436.536621944367653,3975.2825264405910275
101,6578882.7110076108947,4588197.1496493993327,72052.40730680579145,291702.86976251454325,97436.536621944367653,3411.9320201106474997
102,6555893.0958788609132,4582758.8598588947207,63876.40730680579145,291702.86976251454325,97436.536621944367653,1147.4879308456320359
103,6532903.4807501109317,4577320.5700683901086,55700.40730680579145,291702.86976251454325,97436.536621944367653,0
104,6521380.1054547028616,4571882.2802778854966,51001.260554130050878,291702.86976251454325,97436.536621944367653,0
105,6540307.5106559526175,4566443.9904873808846,52611.295830368013412,291702.86976251454325,103676.28718152915826,0
106,6559234.9158572023734,4561005.7006968762726,58577.045336009527091,291702.86976251454325,118340.60745756451797,0
107,6578162.3210584521294,4555785.0257066925988,65657.46133600952453,291702.86976251454325,132088.18352320077247,1778.3945784874081255
108,6597089.7262597018853,4551315.7103651454672,72737.877336009521969,291702.86976251454325,156155.86332559009315,4561.0433319374078565
109,6616017.1314609516412,4547510.4478675751016,79818.293336009519408,291702.86976251454325,178338.24950683361385,7343.6920853874071327
110,6634944.5366622013971,4543241.5120537905023,86898.709336009516846,291702.86976251454325,185795.08881618070882,10126.340838837406409
111,6639186.5734325163066,4537803.2222632858902,93979.125336009514285,291702.86976251454325,185795.08881618070882,11716.415800000000672
112,6616196.9583037663251,4532364.9324727812782,98389.811407735425746,291702.86976251454325,185795.08881618070882,11716.415800000000672
113,6593207.3431750163436,4526926.6426822766662,98020.192782454803819,291702.86976251454325,185795.08881618070882,11716.415800000000672
114,6570217.7280462663621,4521488.3528917720541,91840.561571803016705,270287.73427251452813,176348.17315516533563,11716.415800000000672
115,6547228.1129175163805,4516050.0631012674421,83664.561571803016705,248872.598782514513,149150.73702257865807,9521.0537281528413587
116,6524238.497788766399,4510611.7733107628301,75488.561571803016705,227457.46329251449788,119860.01104206133459,6591.9497771528413068
117,6501248.8826600164175,4505173.4835202582181,67312.561571803016705,206042.32780251448276,94228.105784582963679,3662.845826152841255
118,6478259.267531266436,4499735.193729753606,59136.561571803016705,184627.19231251446763,65917.034160239738412,1033.2003710519943525
119,6455269.6524025164545,4494296.903939248994,50960.561571803016705,163212.05682251445251,36586.704658876304165,0
120,6432280.0372737664729,4488858.614148744382,42784.561571803016705,141796.92133251443738,15302.590174151744577,0
121,6409290.4221450164914,4483420.3243582397699,35771.03878945861652,120381.78584251445136,5546.3761522329587024,0
122,6386300.8070162665099,4477982.0345677351579,29369.441872245955892,98966.650352514450788,0,0
123,6363311.1918875165284,4472543.7447772305459,23397.383654508874315,79056.519701952172909,0,0
