BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES431,Portugal,2020-2025,0.0,1787.47643341108,0.0,3039.5059891889046,91.18517967566709
ES431,Portugal,2025-2030,0.0,1787.47643341108,0.0,4316.103579954257,129.48310739862882
ES432,ES616,2020-2025,1.0756022447822033e-05,1787.4764441671025,1.3261925202345306,2479.3672792820707,74.38101837846241
ES432,ES616,2025-2030,1.758081681005068e-05,1787.476461612167,0.9522871897259415,3824.3836263746525,114.73150879123892
ES432,Portugal,2020-2025,0.0,1787.47643341108,0.0,2623.445479838917,78.70336439516792
ES432,Portugal,2025-2030,0.0,1787.47643341108,0.0,3588.4817026889677,107.65445108066918
ES511,ES512,2020-2025,6.270343692449387e-05,7392.429362936677,1.878222149975269,12127.327771105984,363.8198331331824
ES511,ES512,2025-2030,6.563937319534614e-05,7392.429428440299,0.8637619249903311,11253.11700694433,337.59351020832776
ES511,ES513,2020-2025,7.811887553543784e-05,8094.653455104306,2.7355130804885404,14028.315516868197,420.8494655060446
ES511,ES513,2025-2030,0.00010621846994965515,8094.653561187024,1.6340181381014556,18069.62097105439,542.0886291316305
ES511,ES514,2020-2025,7.86235395935364e-05,15953.22724681744,3.873619418576666,21653.73633038787,649.612089911639
ES511,ES514,2025-2030,4.872839659946986e-05,15953.22729541008,1.0546794841761213,23585.824875278173,707.5747462583483
ES512,ES513,2020-2025,0.005259258607179644,0.005259258607179644,289.1777928398976,0.019935559215441635,0.0005980667764632502
ES512,ES513,2025-2030,3.719883963957223e-05,0.0052963216947020065,0.8985532607011966,0.018746598323918073,0.0005623979497175437
ES512,France,2020-2025,0.0,2859.96229345773,0.0,13526.48222292207,405.79446668766224
ES512,France,2025-2030,0.0,2859.96229345773,0.0,13936.061773263957,418.081853197918
ES513,ES514,2020-2025,5.668712663009501e-05,983.1120950632206,2.5150948507318223,27.235269960989395,0.8170580988296836
ES513,ES514,2025-2030,6.502818515151148e-06,983.1121014302869,0.12674930219583105,48.2739814365832,1.448219443097501
ES513,France,2020-2025,0.0,0.0,0.0,0.0,0.0
ES513,France,2025-2030,0.0,0.0,0.0,0.0,0.0
ES514,ES522,2020-2025,1.0057669896923471e-07,1787.4764335116568,0.005181081398923387,3017.704002009024,90.53112006027057
ES514,ES522,2025-2030,4.20594589194896e-06,1787.4764375818509,0.0951832958097135,3459.0720788524964,103.77216236557474
ES521,ES523,2020-2025,0.00015114772986635217,4066.50903715794,6.15683568534899,7268.643030720966,218.05929092162776
ES521,ES523,2025-2030,1.624386519461148e-05,4066.5090532660533,0.2906827970400624,8335.62308795817,250.06869263874432
ES521,ES620,2020-2025,4.493724918575026e-05,14478.559155566949,1.7845964061124517,1322.3639665519772,39.67091899655932
ES521,ES620,2025-2030,0.00032318614947910183,14478.559478617346,5.638457222651539,3331.836175959217,99.9550852787766
ES522,ES523,2020-2025,5.9093112213304266e-05,4896.438410058022,2.7183609567578366,1841.1988133522468,55.235964400567624
ES522,ES523,2025-2030,8.994556873899914e-06,4896.438418916828,0.18177077220013327,2748.884956775962,82.46654870327825
ES523,ES532,2020-2025,1500.0,1900.0,0.0,1925.908714258489,57.777261427754524
ES523,ES532,2025-2030,0.0,1900.0,0.0,2182.7829804114144,65.48348941234255
ES611,ES614,2020-2025,2.355459400860127e-07,2770.588472022716,0.007998118235118193,1180.6163178017835,35.41848953405331
ES611,ES614,2025-2030,1.0048717936462597e-05,2770.5884819356825,0.14989835681307634,1039.251193430358,31.17753580291077
ES611,ES620,2020-2025,8.959584738477133e-05,5362.429389829087,4.300790633004742,2719.748948587132,81.59246845761373
ES611,ES620,2025-2030,6.940696232869193e-05,5362.429459100297,1.4636508072230945,6058.603335946119,181.7581000783838
ES612,ES615,2020-2025,0.0038017878068534574,0.0038017878068534574,231.0831716235982,0.015223652302744821,0.000456709569082349
ES612,ES615,2025-2030,0.0008457247419675095,0.004647376796702613,22.58309708965968,0.018482810380530252,0.0005544843114159093
ES612,ES617,2020-2025,0.00015895006981736515,6524.28914090051,6.286434792163723,2849.4399477607603,85.48319843282249
ES612,ES617,2025-2030,6.636186298580127e-05,6524.289207126621,1.153018514237763,3344.664003386855,100.33992010160516
ES612,ES618,2020-2025,0.000357345032170997,9116.130167741541,14.52687210251297,4541.729077917366,136.25187233752112
ES612,ES618,2025-2030,0.00013934710547294852,9116.130306952893,2.4886070969173386,3593.7122304214795,107.81136691264427
ES613,ES614,2020-2025,0.002977339889283736,0.002977339889283736,190.08891661726727,0.010654679851710203,0.0003196403955513055
ES613,ES614,2025-2030,0.0007898502079214971,0.003767054345088689,22.153744141268515,0.014436174735690869,0.0004330852420707263
ES613,ES616,2020-2025,7.327800722123357e-05,6345.541411887337,3.5923032326604964,244.64696659615996,7.339408997884807
ES613,ES616,2025-2030,0.00011723336469490495,6345.541528984949,2.5247860845817556,447.8912536140158,13.436737608420424
ES613,ES617,2020-2025,2.740446234383853e-07,1787.4764336851247,0.014833221397336099,309.4088729224769,9.282266187674297
ES613,ES617,2025-2030,3.7707450507857187e-06,1787.4764373201174,0.08966343693609202,377.61720168078625,11.328516050423614
ES613,ES618,2020-2025,2.0881347154499963e-05,4066.508906891557,0.8514312348083041,259.4298550364688,7.782895651094068
ES613,ES618,2025-2030,1.897094451830609e-05,4066.50892572675,0.3398239923943814,621.0247288471771,18.630741865415224
