date,hour,load_mw,solar_mw,wind_mw,line_rating_factor,reliability_margin,cache_version,crossborder_split,fr_commercial_cap_mw,pt_commercial_cap_mw,base_emergency_mw,fr_import_mw,fr_export_mw,pt_import_mw,pt_export_mw,joint_scale
2024-08-21,12,30267.039572102367,43062.72126295089,7800.427879727989,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3890.1007138944674,4840.257438165742,7266.730260640444,7279.589692915266,0.997523871018497
2024-08-21,13,29657.02009919843,43707.942638884575,7688.758820684017,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3897.9061283039746,4836.589967261884,7265.8994015070875,7279.641879105008,0.9974169619567538
2024-08-21,14,29167.88521909012,41887.461294953704,7959.238358670795,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3900.292542668784,4833.203331700667,7264.992979061345,7279.6837238112785,0.9972982626442523
2024-08-21,15,28870.150944241588,36840.26704094406,8786.021150399332,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3867.9337119753977,4830.4471776166265,7264.074421641029,7279.709194502049,0.9971756547367155
2024-08-21,16,28800.754233562602,29261.55479827925,9801.137530211789,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3862.423756796547,4828.606240948859,7263.385223986327,7279.7151312795995,0.9970818577367931
2024-08-21,17,29210.418686925626,19216.471251253224,11294.171236068683,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3826.2442761258567,4829.024292348058,7262.778615307702,7279.680085141167,0.996993788977028
2024-08-21,18,29822.67676339986,8219.084662725867,13342.198247109236,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3867.8941260110173,4829.589004213072,7261.3379852959115,7279.627707442472,0.9967888602842238
2024-08-21,19,32534.74498880588,280.98136259127375,15393.220112237734,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3886.5232478019234,4844.37323030844,7268.609807276277,7275.414167697667,0.9972095799219735
2024-08-21,20,32505.643142392113,0.0,16383.352357714597,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3882.5788920436203,4844.725138814131,7267.669568044083,7276.180369398282,0.9971855908608944
2024-08-21,21,30775.202582558148,0.0,15626.993938560949,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3872.5237368264097,4832.4849498441645,7260.724503357495,7278.865371108614,0.9966002766566069
2024-08-21,22,28820.901665695215,0.0,13351.738816610454,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3882.7174577558826,4817.205551683351,7254.399365217263,7279.713407699021,0.995848087546431
2024-08-21,23,26991.962548768493,0.0,12272.920214984255,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3906.8045767218778,4803.534807047066,7249.242088374963,7279.869870513769,0.9951614965914212
2024-08-22,0,25818.934277936674,0.0,11384.199141893638,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3904.4500028317366,4794.271768221761,7245.444332179306,7279.970221205237,0.9946538504893618
2024-08-22,1,25352.18543353126,0.0,10392.645399799703,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3912.333394535727,4789.950294401678,7243.577933869649,7280.010150821974,0.9944030823759222
2024-08-22,2,25029.82651940954,0.0,9553.334667030702,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3917.7288481884284,4786.812141504511,7242.206482253196,7280.037728111232,0.9942185725481496
2024-08-22,3,25442.848878128,0.0,8631.908860765488,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3910.808580625395,4789.119346388042,7243.268666984654,7280.002394709371,0.9943595672586838
2024-08-22,4,27483.336032447092,0.0,7612.175871835881,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3909.5078463748646,4803.425132680017,7251.367971560109,7278.3844791885585,0.9952502240607949
2024-08-22,5,29601.055009941192,0.0,6813.808328904931,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3867.011557096997,4817.5364275064885,7261.98235969133,7273.951494647246,0.9961000094102319
2024-08-22,6,31982.92920872946,0.0,6703.369672747659,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3898.9652198718404,4833.128667476842,7272.090883133105,7271.609317972383,0.9971653936355861
2024-08-22,7,34646.86745737425,3486.4508498613513,6071.567542750567,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3831.5282493016716,4852.872061486971,7284.499822373943,7266.766113180683,0.9982016712637894
2024-08-22,8,36277.69015833032,14628.531032956025,4802.51511014858,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3774.458176486731,4864.246328692668,7285.282488057516,7265.013363907148,0.9980681437518419
2024-08-22,9,37423.855186318666,26395.29947066068,4442.569376473653,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3691.2590173643694,4873.307837514278,7285.380540641543,7264.265598584581,0.9979788589357398
2024-08-22,10,38712.17154102041,35706.012707192065,3832.215899745718,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3723.0055630453626,4881.320141807211,7285.4907540441,7263.945891719798,0.997950047279672
2024-08-22,11,39608.732270921464,42452.092392182836,3773.0787047695844,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3766.7597677745025,4887.423668435751,7285.567453379848,7264.143881719135,0.9979877639997905
2024-08-22,12,39175.56248007039,46029.72333910491,3323.7584504654656,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3780.211284017724,4886.549377404304,7285.530396397408,7265.408609051786,0.9981564374439131
2024-08-22,13,38218.55945377153,46289.31201003391,3424.723183742913,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3793.3030890605924,4882.995935276019,7285.448526319924,7267.155052882385,0.9983851426773613
2024-08-22,14,37983.50607889111,43882.81120155808,3578.8508534622947,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3788.558593285144,4881.339896981924,7285.428417879841,7267.02366671,0.9983643343787061
2024-08-22,15,37879.41101287261,38716.23441928194,3961.2680176054823,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3764.2040075232853,4879.3871409032245,7285.419512713517,7266.151416191447,0.9982432808592913
2024-08-22,16,37477.58167200563,30320.82752323998,4536.931395883412,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3714.134795365685,4875.209642313129,7285.38513685642,7265.172249691671,0.9981040466582488
2024-08-22,17,36809.35850627413,20129.93301435333,5335.209317331605,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3669.4647199786396,4869.382808497168,7285.327971433897,7264.858057996313,0.9980530441572975
2024-08-22,18,36389.62033684479,8327.571682188525,6955.717857626554,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3786.335971031302,4864.272188092107,7285.292063505176,7265.4869769397155,0.9981345217716895
2024-08-22,19,37803.298491482776,243.95199051524935,9175.973731427366,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3857.7359226655612,4867.171451000356,7285.413001409108,7268.434296500754,0.9985560158023776
2024-08-22,20,35930.70660493542,0.0,10086.728871705645,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3908.263222584957,4861.150008872584,7285.11088377497,7268.879012262446,0.9985756814640357
2024-08-22,21,33369.74412052396,0.0,10193.252990319459,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3875.797918590017,4845.392165227521,7275.73476556619,7270.332075428204,0.997489825713283
2024-08-22,22,31213.968882334942,0.0,8567.61996074154,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3883.118589388231,4829.790683488895,7267.762221833655,7272.484983822569,0.9966918409538065
2024-08-22,23,29241.75913690968,0.0,9488.809256512808,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3869.4846091694744,4817.2819372987615,7258.480482874566,7276.633970234942,0.9959868295982187
2024-08-23,0,27903.074201876414,0.0,10418.401208095602,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3907.056927288724,4808.613539247967,7251.523332216064,7279.791926369826,0.9954640097149359
2024-08-23,1,27145.306893333356,0.0,10690.13293311512,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3907.99147598675,4803.40597736294,7249.334081294325,7279.856752150477,0.9951723330271431
2024-08-23,2,26811.754961360173,0.0,10356.342916193216,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3905.4140178574876,4800.755951969825,7248.300614011122,7279.885286984501,0.9950343587017128
2024-08-23,3,27008.75207554567,0.0,9786.95417220822,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3906.934367718993,4801.726327711611,7248.741911065929,7279.868434196621,0.9950926370408044
2024-08-23,4,28638.45547471659,0.0,9032.35377940638,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3888.4222040426016,4812.754520836452,7256.024617126379,7277.381773443584,0.995752158980149
2024-08-23,5,30588.27918443897,0.0,8197.323835647803,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3872.6803655673907,4825.303552756168,7265.315286175939,7273.236716804623,0.9964592560221207
2024-08-23,6,32869.4162225642,0.0,7630.500656711176,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3872.213337387733,4839.796999210284,7275.23776652193,7270.912291649829,0.9975012837470395
2024-08-23,7,35382.24873021442,3709.1028173960744,6461.030115993961,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3842.1097584637578,4856.766016240022,7285.205884476243,7266.105851679217,0.9982077248685228
2024-08-23,8,36976.13447226072,15047.617962740916,4821.804321624469,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3758.41083441334,4867.176347045596,7285.342238850908,7264.088497821858,0.9979492773071638
2024-08-23,9,38123.41880203421,26872.376797436347,5074.293228951438,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3716.712215310141,4877.02962110033,7285.440387189414,7263.710095268095,0.9979107474726481
2024-08-23,10,39237.12407825337,36114.925056408974,4885.787928272153,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3711.21473693539,4884.846624481286,7285.5356628936215,7263.975640692132,0.9979602914864396
2024-08-23,11,40037.424854631936,42562.75810952864,5146.188178407879,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3767.8898344387926,4890.853846337225,7285.604127344383,7264.486460638108,0.9980398579563304
2024-08-23,12,39355.7700674787,45877.14320997826,5627.999700426839,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3780.214870435239,4890.027191573946,7285.5458128681385,7266.81244128271,0.9983514170982783
2024-08-23,13,38398.76704117985,46407.85379615358,6402.626977992914,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3790.745807160011,4887.138742528968,7285.097949229087,7269.131103168656,0.9986085651905359
2024-08-23,14,38352.875667988905,43617.55053119471,7562.389825335009,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3782.5113129036536,4886.84599569576,7284.398014615883,7269.335159295948,0.998540650651491
2024-08-23,15,38276.763146599056,38582.18800426157,8473.14540090267,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3759.5181772186897,4885.688295802219,7284.329926460095,7268.823786724508,0.9984610731441397
2024-08-23,16,37946.56911998132,30313.098229774223,9461.775516190171,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3701.6781761503066,4882.339151792617,7284.246246183712,7268.058486604148,0.9983444776020167
2024-08-23,17,37185.443906082815,19747.95529608584,11017.192642323711,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3675.305597394922,4876.035366294272,7282.784932691848,7268.163115850066,0.9981585580281382
2024-08-23,18,36715.337156321955,8069.93767149278,12752.554310337802,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3770.8871728417303,4870.7247967189915,7282.070742305938,7268.657806473376,0.9981285989433089
2024-08-23,19,38073.05022170271,188.6353913268409,14335.399790625677,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3890.94693439721,4875.237642407555,7285.436078237967,7266.412265331495,0.998281388915304
2024-08-23,20,36043.75608523504,0.0,16383.303413410187,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3920.7211477098126,4866.112950743918,7279.4188328116525,7269.958529730388,0.997943653671284
2024-08-23,21,33453.691754409825,0.0,16610.0862798367,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3878.1306911932857,4850.819109666955,7270.908914622143,7274.606782651527,0.9974143121956657
2024-08-23,22,31250.90584124471,0.0,16240.86917796195,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3884.0964475926653,4836.24000715651,7262.444817735645,7278.475622268794,0.9967830335850194
2024-08-23,23,29236.162627983955,0.0,14938.380276946546,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3869.661237295281,4821.25881970962,7255.701249031719,7279.677882788206,0.9960219464370287
2024-08-24,0,27929.937444719904,0.0,14090.753766034673,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3906.89948089328,4811.532559400924,7252.13720637689,7279.789628262389,0.9955479661620581
2024-08-24,1,27295.293332542755,0.0,12671.160592828503,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3909.1555557129136,4806.00780245168,7250.186335648881,7279.843921050614,0.9952875754705294
2024-08-24,2,27044.569732670305,0.0,12096.011253945464,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3907.2113883808147,4803.774659782261,7249.354008250458,7279.865370053369,0.9951762458946807
2024-08-24,3,27126.278762985872,0.0,11442.070346700375,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3907.8440172818005,4803.852997400646,7249.445038443339,7279.858379976578,0.9951877873648058
2024-08-24,4,28814.185854984345,0.0,10655.011269497665,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3882.927794438689,4815.17788542656,7255.543108537096,7278.390522515897,0.9958240987340317
2024-08-24,5,30667.74961118424,0.0,10502.012001342415,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3872.6137231299986,4827.79967581045,7264.138560870165,7274.831015546648,0.9965162545834151
2024-08-24,6,32801.13881367036,0.0,10376.518587448209,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3873.2605432070773,4841.911894937063,7273.378172885748,7271.147675370763,0.9972786001196674
2024-08-24,7,35237.85879993075,3820.758245908973,9335.928490553033,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3833.5490270410105,4858.792513803778,7283.227597434354,7267.445707659724,0.9981206792171604
2024-08-24,8,36851.89197410965,15273.316482205424,8153.057273595945,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3761.6783136120603,4870.992396642055,7285.331610104007,7266.243048973808,0.9982438145286106
2024-08-24,9,37995.81839852769,27183.18228455146,8943.24964049858,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3717.3888118319196,4881.43461477822,7285.4294711790835,7266.822118341377,0.9983367895564156
2024-08-24,10,38994.23559087692,36561.48124254905,8698.624554365813,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3726.703497066487,4888.763292506753,7285.514884172201,7267.311178018854,0.9984156936629193
2024-08-24,11,39591.942744144275,43044.0901838641,9639.43182724378,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3770.448993105628,4894.652279468021,7285.372279697554,7268.692525035305,0.9985859293609596
2024-08-24,12,39083.779733688505,46523.43181096397,10361.08374080257,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3780.612924736063,4893.112272610037,7282.789547390069,7270.969284737127,0.9985445902605566
2024-08-24,13,38341.68265013746,46854.45717090264,11435.238387338137,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3793.8221484390997,4889.7159759604965,7279.97517962283,7273.089799377498,0.9984498081343928
2024-08-24,14,38247.66130018529,44319.20786157454,11665.32139081075,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3787.232694646714,4888.703050002262,7279.988938009859,7272.812131221143,0.9984135757491589
2024-08-24,15,38345.04055549289,38813.565683665554,12183.172231072842,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3771.5585706704255,4888.1670981198995,7280.75870895637,7271.658420079973,0.9983607484416289
2024-08-24,16,37802.17918969764,30615.01986640512,12889.424932179361,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3707.751376874278,4883.486228407647,7280.354608381316,7271.06667883211,0.9982240927174671
2024-08-24,17,37098.1383668415,19663.04641275626,14528.588374579203,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3676.638539781839,4877.430685864828,7278.945553626565,7271.2285774403645,0.9980531094152989
2024-08-24,18,36536.248870698786,7859.138864178715,15917.383768142252,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3773.004293611235,4871.440983345132,7278.352351430804,7271.246408756051,0.9979742140953305
2024-08-24,19,37890.60403072408,199.22131830602603,17842.90080605982,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3883.848420764026,4877.447174297493,7282.835827646549,7268.138723412096,0.9981621909341974
2024-08-24,20,35808.70271035461,0.0,18513.38915361034,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3889.372742690258,4866.046823369177,7276.537615390769,7271.911519904946,0.9978166419303659
2024-08-24,21,33159.31538491672,0.0,17299.44789676652,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3872.053626108073,4849.466486826167,7269.258260613766,7275.71613607161,0.9973399426625625
2024-08-24,22,31078.53336633241,0.0,13767.605017880553,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3879.5364791157403,4833.2110523274905,7263.625446907289,7276.696183021027,0.9967013426964252
2024-08-24,23,29003.34785667382,0.0,13117.74977007224,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3876.993310515544,4818.306725489097,7254.873872264568,7279.697799719336,0.9959110917030097
2024-08-25,0,27604.220625242735,0.0,13054.013053834859,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3908.803771236051,4808.501587588239,7251.131967939155,7279.817492815075,0.9954137781592906
2024-08-25,1,26927.043045230097,0.0,12622.136595852764,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3906.303094805171,4803.340375420557,7249.133900504905,7279.875424273411,0.9951474034857649
2024-08-25,2,26684.154557853653,0.0,12273.918056232758,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3904.4322327077257,4801.329022256031,7248.363283632601,7279.896202994831,0.995044452985831
2024-08-25,3,26843.095411344224,0.0,12370.414525902128,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3905.655519492751,4802.543280819914,7248.838340804982,7279.882605859157,0.9951078106601016
2024-08-25,4,28454.889981952845,0.0,11935.439084412788,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3894.1420194078637,4813.619968406944,7253.251221127796,7279.744719412867,0.99569475581292
2024-08-25,5,30462.917384502718,0.0,11528.019898866118,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3872.785648922611,4827.257191513823,7262.522980886582,7276.013870748896,0.9964566158467525
2024-08-25,6,32445.200845994295,0.0,11316.997582245038,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3884.4799477566316,4840.35532502361,7271.225376863878,7272.3163971142485,0.9971436687322267
2024-08-25,7,34462.18266282533,3897.002838299822,10652.468914259991,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3794.005476632464,4855.111018214179,7279.45565722865,7269.495888920066,0.9978851798159106
2024-08-25,8,36337.01315294301,15411.677493869525,8848.139452940311,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3755.6164847470445,4868.811457791351,7283.645127608481,7267.467896233927,0.9981809575303411
2024-08-25,9,37735.02108258895,27262.147740274675,10554.560032700057,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3686.8937946248457,4880.9543065924245,7283.202961257863,7268.560329219217,0.9982704111811601
2024-08-25,10,38662.922262474036,36390.77936329443,12379.604135755708,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3745.0660224642443,4889.430998822973,7281.821168702989,7270.620267908389,0.9983638859937051
2024-08-25,11,39308.759392502616,42324.01136482875,12690.32705299367,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3783.524642944307,4894.611174699185,7281.849500121693,7271.252438539678,0.998454584003843
2024-08-25,12,38718.88735173128,45656.391404144,12421.627077967643,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3805.108910475004,4892.039180189242,7280.113683346595,7272.903634134654,0.9984432506966607
2024-08-25,13,37935.376102129885,45895.37574102624,12043.255392209587,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3796.3451630652676,4887.581948922221,7278.633385218525,7274.025831778538,0.9983942513874496
2024-08-25,14,37852.547770029145,43234.35793896814,11810.538600353411,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3791.441454344331,4886.34426619093,7279.131014854633,7273.350085300219,0.9983697535703664
2024-08-25,15,37837.996846822265,37803.52118473075,11952.013887623125,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3773.7708697110543,4885.007550060671,7279.99872983699,7272.114072932943,0.9983190845986221
2024-08-25,16,37474.223766650204,29793.863796208563,12921.34161153857,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3709.897184717297,4881.4576176294795,7279.650823098347,7271.468529199617,0.9981827554605993
2024-08-25,17,36880.99382052341,18847.17810936815,14656.918687863648,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3689.6361513418033,4876.042288021897,7278.399102621766,7271.565264272187,0.9980243908994924
2024-08-25,18,36714.217854536815,7405.379282805975,15631.984053687229,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3758.6543995797315,4872.1383542307785,7279.2510447439145,7270.61675665062,0.9980110105415155
2024-08-25,19,38056.260694925506,131.15962145345912,17148.727533734484,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3885.316640842642,4877.883829150845,7283.976693469233,7267.45779717193,0.9982250271505153
2024-08-25,20,35728.11298182418,0.0,17343.740839906513,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3915.969571493991,4864.873289261302,7277.501604534004,7271.179247399931,0.9978483387712925
2024-08-25,21,33312.659729481566,0.0,16540.898889097745,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3873.8651207162734,4849.924634429044,7270.512851800535,7274.811334519425,0.9973880238718397
2024-08-25,22,31433.352032223327,0.0,14892.655267670954,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3888.9321850512633,4836.50921436089,7264.37720444562,7276.9574504203165,0.9968402904763001
2024-08-25,23,29436.51764752489,0.0,14560.63365358134,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3864.8076408706825,4822.37992086348,7256.208940389874,7279.660742736896,0.9960892957687779
2024-08-26,0,28119.099446409375,0.0,13809.697139330983,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3904.5521718264617,4812.646491888218,7252.5908018402215,7279.773445755843,0.9956080224356629
2024-08-26,1,27356.854930725727,0.0,13336.359872486473,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3909.6342453231073,4806.956436184117,7250.496562442549,7279.838654554402,0.9953294430395231
2024-08-26,2,26884.50957739459,0.0,13222.361786334035,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3905.974863655841,4803.501164432196,7249.146272140162,7279.879062943522,0.9951495989274093
2024-08-26,3,26976.292323776463,0.0,12957.39033022696,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3906.6834745054043,4803.95296969543,7249.348241173343,7279.871211076442,0.9951762521779373
2024-08-26,4,28604.876421162247,0.0,12538.755978929246,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3889.4700161059213,4815.106043693463,7253.722857737904,7279.731888313002,0.9957577461085814
2024-08-26,5,30684.539137961405,0.0,12230.96785130008,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3872.5996535690647,4829.323758629577,7263.002300031977,7276.172382026555,0.9965440925299224
2024-08-26,6,32613.096113766027,0.0,11286.306000491128,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3879.1950472183844,4841.44589620126,7271.96326250597,7272.0189965788095,0.9972040783940097
2024-08-26,7,35062.12841966299,3702.6926813738824,10083.86100877294,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3833.723321825906,4858.198253061673,7281.975975232676,7268.16223397415,0.9980475423074703
2024-08-26,8,36733.245984884285,14580.755433426375,8197.72076394491,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3761.207802800969,4870.2776654082545,7285.3214601294885,7266.393723614578,0.9982631223712237
2024-08-26,9,37790.98617184618,25781.173367644777,6982.775708851994,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3699.303012884527,4877.646349147164,7285.411948109866,7265.368380385965,0.9981346680028629
2024-08-26,10,38778.21034634396,34944.41351835761,7174.177453399786,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3709.3447102925657,4885.402115932535,7285.496403558219,7266.119229228024,0.998249403905484
2024-08-26,11,39388.22981924791,41343.695602591906,7313.282265790449,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3772.135317178658,4890.486119352489,7285.548589747961,7266.8381575101475,0.9983553309979035
2024-08-26,12,38629.34320891968,44911.1522186992,6803.249956622252,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3784.754420522705,4888.219368336226,7285.4836682128325,7268.654289634715,0.9985959337736894
2024-08-26,13,37542.50117554402,45185.73139713807,7905.824221954902,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3799.796282516737,4882.966134394299,7281.839250239068,7271.343717482342,0.9984656938640846
2024-08-26,14,37407.065659541484,42496.03018152573,9120.461988810954,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3794.6270365855466,4882.226955233226,7280.837954687955,7271.823779795759,0.9983943083508079
2024-08-26,15,37277.22665246469,36860.90748404232,9831.343612875922,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3778.8566123533083,4880.512063136004,7280.946796201873,7271.16320540142,0.9983185362893139
2024-08-26,16,36925.7658919292,27756.833972732395,10271.926597329806,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3709.1675326171903,4876.402072584643,7281.322239594915,7269.858026745584,0.9981908030950347
2024-08-26,17,36572.06652782343,17614.164790141214,11115.474691059617,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3702.904766180678,4872.032376103541,7281.50223380646,7268.9489096081525,0.9980906449979462
2024-08-26,18,36268.73574404916,6861.609735663618,11633.661480517605,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3763.7006341947535,4867.124845367116,7282.456814417274,7268.232275882542,0.9981230752866049
2024-08-26,19,37442.883316666135,44.06355347267868,11896.942588745487,0.8,0.7,6,country_total,7722.315367457772,14520.891053065609,0.0,3884.631595106529,4869.449686222216,7285.382168467647,7267.608735176276,0.998438368791878
