date,hour,branch_id,branch_name,from_bus,to_bus,flow_mw,flow_mvar,limit_mw,loading_pct
2024-07-08,9,176,LTGES0129,163,165,-0.75,0.0,1228.89,0.1
2024-07-08,9,1199,LTGES0791a,694,525,-257.54,0.0,2457.78,10.5
2024-07-08,9,1675,LTGES1105b,142,1142,2.54,0.0,2457.78,0.1
2024-07-08,9,894,LTGES0604c,280,892,109.88,0.0,3686.67,3.0
2024-07-08,9,1231,LTGES0808,529,1140,-186.54,0.0,1228.89,15.2
2024-07-08,9,1939,LTGES1269a,572,416,52.62,0.0,2457.78,2.1
2024-07-08,9,1720,LTGES1132a,182,627,20.79,0.0,2457.78,0.8
2024-07-08,9,1758,LTGES1156a,599,485,-92.29,0.0,2457.78,3.8
2024-07-08,9,2289,TR_9af01115,344,345,-240.62,0.0,1875.0,12.8
2024-07-08,9,1083,LTGES0715a,927,504,52.17,0.0,2457.78,2.1
2024-07-08,9,1780,LTGES1172,1106,272,-133.44,0.0,1228.89,10.9
2024-07-08,9,554,LTGES0384,820,336,-136.14,0.0,1228.89,11.1
2024-07-08,9,623,LTGES0433a,1145,350,-341.65,0.0,8937.38,3.8
2024-07-08,9,249,LTGES0178,876,879,74.44,0.0,1228.89,6.1
2024-07-08,9,485,LTGES0335,313,799,23.45,0.0,1228.89,1.9
2024-07-08,9,2179,TR_10cbc112,475,476,352.27,0.0,1200.0,29.4
2024-07-08,9,636,LTGES0441,833,204,-43.11,0.0,1228.89,3.5
2024-07-08,9,1736,LTGES1143a,1094,939,-18.04,0.0,2457.78,0.7
2024-07-08,9,1239,LTGES0813,215,97,26.33,0.0,1228.89,2.1
2024-07-08,9,1659,LTGES1094b,476,35,171.41,0.0,8937.38,1.9
2024-07-08,9,1290,LTGES0850a,170,552,-61.31,0.0,2457.78,2.5
2024-07-08,9,1613,LTGES1063b,1059,609,-9.56,0.0,2457.78,0.4
2024-07-08,9,2246,TR_4eff5937,485,486,-92.99,0.0,1200.0,7.7
2024-07-08,9,346,LTGES0238b,757,259,27.21,0.0,845.93,3.2
2024-07-08,9,1220,LTGES0801b,527,958,-35.05,0.0,2457.78,1.4
2024-07-08,9,542,LTGES0377a,819,333,174.67,0.0,2457.78,7.1
2024-07-08,9,638,LTGES0443a,205,80,-1404.23,0.0,8937.38,15.7
2024-07-08,9,966,LTGES0648b,31,29,-629.87,0.0,8937.38,7.0
2024-07-08,9,2265,TR_4560a61c,578,579,-110.15,0.0,500.0,22.0
2024-07-08,9,1223,LTGES0803a,150,528,-2.89,0.0,8937.38,0.0
2024-07-08,9,389,LTGES0264,773,1139,180.43,0.0,1228.89,14.7
2024-07-08,9,1149,LTGES0757,841,400,452.1,0.0,1228.89,36.8
2024-07-08,9,1923,LTGES1260a,541,544,84.92,0.0,2457.78,3.5
2024-07-08,9,219,LTGES0156,190,194,-179.15,0.0,1228.89,14.6
2024-07-08,9,559,LTGES0387a,8,823,-132.06,0.0,2457.78,5.4
2024-07-08,9,1288,LTGES0849a,553,980,51.91,0.0,2457.78,2.1
2024-07-08,9,1132,LTGES0747a,932,940,35.64,0.0,2457.78,1.5
2024-07-08,9,1985,LTGES1306,99,1176,-223.21,0.0,4468.69,5.0
2024-07-08,9,1592,LTGES1048a,606,1049,59.9,0.0,2457.78,2.4
2024-07-08,9,203,LTGES0147b,176,178,-246.69,0.0,8937.38,2.8
2024-07-08,9,1212,LTGES0797c,181,726,-3.85,0.0,17874.76,0.0
2024-07-08,9,1313,LTGES0864,454,524,3.73,0.0,1228.89,0.3
2024-07-08,9,1997,LTGES1317,1023,95,-68.06,0.0,1228.89,5.5
2024-07-08,9,1876,LTGES1231,149,133,-14.42,0.0,1228.89,1.2
2024-07-08,9,1942,LTGES1270b,684,652,1.49,0.0,8937.38,0.0
2024-07-08,9,799,LTGES0549a,435,443,-42.51,0.0,2457.78,1.7
2024-07-08,9,1110,LTGES0733,509,365,338.8,0.0,1228.89,27.6
2024-07-08,9,157,LTGES0115b,150,134,-296.77,0.0,8937.38,3.3
2024-07-08,9,1969,LTGES1294,1171,659,-2.99,0.0,1228.89,0.2
2024-07-08,9,1460,LTGES0957,579,580,-119.57,0.0,4468.69,2.7
2024-07-08,9,1049,LTGES0693,1046,489,120.63,0.0,1228.89,9.8
2024-07-08,9,793,LTGES0546a,439,441,-68.84,0.0,2457.78,2.8
2024-07-08,9,57,LTGES0038,684,686,737.03,0.0,4468.69,16.5
2024-07-08,9,165,LTGES0122,159,161,-40.82,0.0,1228.89,3.3
2024-07-08,9,2271,TR_07cc6fee,1006,1007,-119.31,0.0,500.0,23.9
2024-07-08,9,876,LTGES0593b,276,461,28.21,0.0,2457.78,1.1
2024-07-08,9,1075,LTGES0710b,498,925,26.69,0.0,2457.78,1.1
2024-07-08,9,2248,TR_63348a57,911,912,-36.28,0.0,500.0,7.3
2024-07-08,9,1162,LTGES0765,482,467,-204.82,0.0,1228.89,16.7
2024-07-08,9,2012,LTGES1327b,142,679,30.86,0.0,4915.56,0.6
2024-07-08,9,1267,LTGES0833b,540,780,-580.55,0.0,8937.38,6.5
2024-07-08,9,973,LTGES0651b,200,903,-365.69,0.0,8937.38,4.1
2024-07-08,9,885,LTGES0599b,275,463,180.93,0.0,2457.78,7.4
2024-07-08,9,1271,LTGES0836,108,543,54.62,0.0,1228.89,4.4
2024-07-08,9,1593,LTGES1048b,606,1049,59.9,0.0,2457.78,2.4
2024-07-08,9,1830,LTGES1205a,636,1098,-84.66,0.0,8937.38,0.9
2024-07-08,9,200,LTGES0145,160,725,-293.79,0.0,4468.69,6.6
2024-07-08,9,1085,LTGES0716a,927,177,-226.72,0.0,2457.78,9.2
2024-07-08,9,428,LTGES0294,785,303,196.84,0.0,1228.89,16.0
2024-07-08,9,1158,LTGES0762b,111,946,529.39,0.0,8937.38,5.9
2024-07-08,9,2005,LTGES1322,1188,57,796.32,0.0,1228.89,64.8
2024-07-08,9,641,LTGES0444b,367,205,-266.15,0.0,8937.38,3.0
2024-07-08,9,1425,LTGES0936,531,1009,-24.59,0.0,1228.89,2.0
2024-07-08,9,1074,LTGES0710a,498,925,26.69,0.0,2457.78,1.1
2024-07-08,9,1356,LTGES0894a,162,780,584.67,0.0,8937.38,6.5
2024-07-08,9,734,LTGES0506a,29,33,-616.79,0.0,8937.38,6.9
2024-07-08,9,1612,LTGES1063a,1059,609,-9.56,0.0,2457.78,0.4
2024-07-08,9,273,LTGES0199,151,745,1.37,0.0,1228.89,0.1
2024-07-08,9,2301,TR_161e09c2,249,250,-33.3,0.0,500.0,6.7
2024-07-08,9,2101,LTGES1392a,1141,237,-157.43,0.0,17874.76,0.9
2024-07-08,9,717,LTGES0493,845,407,-152.58,0.0,1228.89,12.4
2024-07-08,9,1361,LTGES0895d,562,564,151.22,0.0,4915.56,3.1
