bus_id,power_mw,energy_mwh
ES00908,0.0015574803021607489,0.0031149606043214977
ES00914,99.16474077467,198.32948154934
ES00915,115.69219757044831,231.38439514089663
ES00916,128.11683978828148,256.23367957656296
ES00917,41.95354288037803,83.90708576075606
ES00918,16.527456795778335,33.05491359155667
ES00919,11.362626547097603,22.725253094195207
ES00920,45.45050618839042,90.90101237678084
ES00921,165.2745679577833,330.5491359155666
ES00922,45.45050618839042,90.90101237678084
ES00923,165.2745679577833,330.5491359155666
ES00924,9.090101237678082,18.180202475356165
ES00925,2.1287359657315066,4.257471931463013
ES00926,27.093003200219183,54.18600640043836
ES00927,3.1931039485972605,6.386207897194521
ES00929,0.0018689763625928983,0.0037379527251857965
ES00932,52.85322351660515,105.7064470332103
ES00933,40.361032453996486,80.72206490799297
ES00934,60.54154868099472,121.08309736198945
ES00943,46.75166666678105,93.5033333335621
ES00944,31.167777777854027,62.335555555708055
ES00945,15.583888888927014,31.167777777854027
ES00946,31.167777777854027,62.335555555708055
ES00947,93.50333333356208,187.00666666712416
ES00950,93.50333333356208,187.00666666712416
ES00951,31.167777777854027,62.335555555708055
ES00953,0.006749880184774098,0.013499760369548195
ES00954,0.0018689763625928983,0.0037379527251857965
ES00965,0.0026216420029633028,0.0052432840059266055
ES00975,0.006646745765952364,0.013293491531904728
ES00983,1.2002427915049856,2.400485583009971
ES00984,4.3645192418363115,8.729038483672623
ES00985,1.2002427915049856,2.400485583009971
ES00986,4.3645192418363115,8.729038483672623
ES00987,3.36067981621396,6.72135963242792
ES00988,11.347750028774414,22.695500057548827
ES00991,5.237423090203574,10.474846180407148
ES00994,1.4402913498059826,2.8805826996119652
ES00995,2.618711545101787,5.237423090203574
ES00996,17.41884525174114,34.83769050348228
ES00997,19.7089599748996,39.4179199497992
ES00998,19.7089599748996,39.4179199497992
ES01005,9.090101237678082,18.180202475356165
ES01006,9.090101237678082,18.180202475356165
ES01007,0.003813758722173949,0.007627517444347897
ES01011,3.36067981621396,6.72135963242792
ES01012,11.347750028774414,22.695500057548827
ES01013,0.9601942332039886,1.9203884664079771
ES01016,0.9601942332039886,1.9203884664079771
ES01017,0.5321839914328766,1.0643679828657533
ES01021,0.0029571595123956337,0.0059143190247912675
ES01022,5.764426537626379,11.528853075252758
ES01023,11.528853075252758,23.057706150505517
ES01024,27.948734727885473,55.897469455770946
ES01027,0.0016264377318175986,0.003252875463635197
ES01028,0.0016264377318175986,0.003252875463635197
ES01034,7.6859020501685045,15.371804100337009
ES01035,11.528853075252758,23.057706150505517
ES01036,0.0016264377318175986,0.003252875463635197
ES01037,4.332923307939382,8.665846615878763
ES01038,2.8886155386262544,5.777231077252509
ES01039,3.610769423282818,7.221538846565636
ES01044,107.5034180449069,215.0068360898138
ES01048,0.8729038483672623,1.7458076967345246
ES01052,0.0014017322719446737,0.0028034645438893475
ES01057,0.0014017322719446737,0.0028034645438893475
ES01066,9.090101237678082,18.180202475356165
ES01067,4.545050618839041,9.090101237678082
ES01070,20.45272778477569,40.90545556955137
ES01071,87.20781880239848,174.41563760479696
ES01075,0.0013280723367739024,0.002656144673547805
ES01076,0.0017707631156985363,0.0035415262313970726
ES01077,11.362626547097603,22.725253094195207
ES01080,20.45272778477569,40.90545556955137
ES01081,2.6453802405231133,5.2907604810462265
ES01082,15.371804100337009,30.743608200674018
ES01083,0.8729038483672623,1.7458076967345246
ES01084,1.7458076967345246,3.4916153934690493
ES01086,40.361032453996486,80.72206490799297
ES01088,11.362626547097603,22.725253094195207
ES01093,14.534636467066415,29.069272934132833
ES01094,88.23967876916225,176.4793575383245
ES01096,2.2725253094195206,4.545050618839041
ES01100,41.9231020918282,83.8462041836564
ES01101,0.17934744784022416,0.3586948956804483
ES01103,11.362626547097603,22.725253094195207
ES01104,18.180202475356165,36.36040495071233
ES01105,18.180202475356165,36.36040495071233
ES01106,18.180202475356165,36.36040495071233
ES01107,9.090101237678082,18.180202475356165
ES01109,31.167777777854027,62.335555555708055
