BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES513,ES514,2025-2030,4.19141157540475e-05,983.1120834941794,0.42034069006570796,121.96615996547051,3.658984798964106
ES513,France,2020-2025,0.0,0.0,0.0,0.0,0.0
ES513,France,2025-2030,0.0,0.0,0.0,0.0,0.0
ES514,ES522,2020-2025,1.6273140772682382e-05,1787.4764496842208,0.43131205857460725,4149.650771620895,124.48952314862738
ES514,ES522,2025-2030,4.968436871430119e-06,1787.4764546021952,0.05785141877936707,4643.877412866179,139.3163223859854
ES521,ES523,2020-2025,1.551985951664392e-05,4066.5089015300696,0.3252676718801722,8812.052357985107,264.3615707395518
ES521,ES523,2025-2030,1.628313456730063e-05,4066.508917762742,0.14992192389892411,9375.295360966633,281.2588608290011
ES521,ES620,2020-2025,7.384219861705787e-05,14478.559184471898,1.508812698081989,2509.763394109419,75.29290182328278
ES521,ES620,2025-2030,4.455380011067073e-06,14478.559188876814,0.03999350643867572,5060.744377717951,151.82233133153903
ES522,ES523,2020-2025,1.1015205018338747e-05,4896.438361980115,0.26071140278182897,2528.9588683170773,75.86876604951253
ES522,ES523,2025-2030,4.6850829478419484e-05,4896.438408780483,0.4871455562444968,2265.716838924043,67.97150516772159
ES523,ES532,2020-2025,1500.0,1900.0,0.0,2802.0707052031557,84.0621211560949
ES523,ES532,2025-2030,0.0,1900.0,0.0,2834.250506496883,85.02751519490675
ES611,ES614,2020-2025,3.8194570151972584e-05,2770.58850998174,0.6672844503404819,3975.6878879746737,119.27063663924093
ES611,ES614,2025-2030,6.058040848841769e-07,2770.588510537082,0.004649600021280241,782.902565314744,23.487076959442536
ES611,ES620,2020-2025,1.2487237654568162e-05,5362.429312720477,0.3084068233350447,3000.124115419076,90.00372346257268
ES611,ES620,2025-2030,2.1824449382753445e-05,5362.4293344944645,0.2367963019165611,4551.757746710422,136.5527324013127
ES612,ES615,2020-2025,0.011672294985385544,0.011672294985385544,365.0344743459908,0.04409654451345768,0.0013228963354037274
ES612,ES615,2025-2030,0.0011623988005390387,0.012834643323573588,15.970069258335501,0.04995736949538023,0.0014987210848614156
ES612,ES617,2020-2025,1.904771397676086e-05,6524.289000998154,0.3875999693637312,1979.3264181417908,59.37979254425422
ES612,ES617,2025-2030,3.723302567974477e-05,6524.289038180718,0.3328459080753534,4308.620790078858,129.25862370236558
ES612,ES618,2020-2025,2.189862607338e-05,9116.129832295135,0.4580347339689797,4490.373621210551,134.71120863631683
ES612,ES618,2025-2030,5.0027409660471745e-05,9116.129882272084,0.4596884381253677,9505.689118110395,285.17067354331186
ES613,ES614,2020-2025,0.004024837140775818,0.004024837140775818,132.21291253324958,0.011554898702937834,0.0003466469610881329
ES613,ES614,2025-2030,0.00040316480654197325,0.004427951484966736,5.818113564420448,0.013354927737631672,0.0004006478321289528
ES613,ES616,2020-2025,1.6418614904978313e-05,6345.5413550279445,0.41412651388279176,220.16024971520434,6.6048074914561585
