Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
ES617,HydroPumpStorage,2025-2030,1.4973603531349117e-06,572.0000027151431,1.0504229859061227e-07,107050.67500056556,0.5372824310453421,1565.804750800158,330.55878072314835
ES617,Li-Ion_BESS,2020-2025,0.00022387976651838982,0.00022387976651838982,0.00044775953303677964,0.00044775953303677964,100.49340222894466,0.0006466618771235058,2.2780767567757525e-05
ES617,Li-Ion_BESS,2025-2030,0.004146422320980402,0.004370292963590579,0.008292844641960997,0.008740585927181159,645.8152283732344,0.006270669774355441,0.00022090568016137354
ES618,HydroPumpStorage,2020-2025,1.2984085060452344e-06,314.0000012984085,7.382404874078929e-07,58765.58000073824,1.0772308724994515,778.9766070590659,164.4506170439129
ES618,HydroPumpStorage,2025-2030,1.4993804486286307e-07,314.0000014392227,1.0430397984132716e-07,58765.580000824295,0.05486543999495151,872.7533115428154,184.24792132517874
ES618,Li-Ion_BESS,2020-2025,0.000225314990135743,0.000225314990135743,0.000450629980271486,0.000450629980271486,101.13763420448277,0.0006506279803330207,2.292049148719159e-05
ES618,Li-Ion_BESS,2025-2030,0.004777988264296821,0.00500329413052426,0.009555976528593132,0.01000658826104852,744.1831398741273,0.007085124797951631,0.00024959764993406675
ES620,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES620,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES620,Li-Ion_BESS,2020-2025,0.00022502971261358643,0.00022502971261358643,0.00045005942522717286,0.00045005942522717286,101.00958105690812,0.0006515057257012102,2.295141387184065e-05
ES620,Li-Ion_BESS,2025-2030,0.0076353008263711185,0.007860321415076296,0.015270601652741926,0.015720642830152592,1189.216429289139,0.009946306950785726,0.0003503925964269931
EU,HydroPumpStorage,2020-2025,1.0338189895264804e-06,37739.00000103382,2.3929285816848278e-05,740683.8060239293,1.4608978314532923,54627.07938919366,11532.383426608252
EU,HydroPumpStorage,2025-2030,7.366006498594971e-06,37739.0000083907,7.777954185796055e-06,740683.8060316889,2.725502252198801,68488.72480483279,14458.730792130895
EU,Li-Ion_BESS,2020-2025,0.0002198288266903978,0.0002198288266903978,0.0004396576533807956,0.0004396576533807956,98.675047976256,0.0007795587894790791,2.7462530999861854e-05
EU,Li-Ion_BESS,2025-2030,8343.018581872204,8343.018801691906,16686.037163744408,16686.03760338381,1299445168.31076,6908.586894120512,243.37864491636557
France,HydroPumpStorage,2020-2025,2.6420821086503565e-09,5049.000000002642,7.182825356721878e-08,184296.00000007183,0.004009364399693298,6717.274999973703,1418.0913888833327
France,HydroPumpStorage,2025-2030,1.13335715109573e-06,5049.000001126875,2.4414546535913873e-07,184296.00000029776,0.4085399810644864,10166.026876757196,2146.1612295395585
France,Li-Ion_BESS,2020-2025,0.00017932585729149488,0.00017932585729149488,0.00035865171458298976,0.00035865171458298976,80.49439119530368,0.0006314357035902278,2.2244449066356135e-05
France,Li-Ion_BESS,2025-2030,0.02249420344160435,0.0226735201749889,0.04498840688321354,0.0453470403499778,3503.526174651569,0.026318568773405517,0.0009271617238783399
Italy,HydroPumpStorage,2020-2025,4.8966285248752683e-08,7256.000000048966,3862.599972722237,42488.59997272224,99816365.2276079,10172.883678097463,2147.6087764772606
Italy,HydroPumpStorage,2025-2030,4.496883046393203e-07,7256.000000489531,9.97553280755012e-06,42488.59998267952,0.27424731668387803,11860.18273185031,2503.816354559771
Italy,Li-Ion_BESS,2020-2025,0.00023164722825891215,0.00023164722825891215,0.0004632944565178243,0.0004632944565178243,103.97999983053779,0.0007220624797303928,2.5437030635797617e-05
Italy,Li-Ion_BESS,2025-2030,10717.983388061513,10717.983619699615,21435.966776123023,21435.96723939923,1669351637.0577414,8083.863960001513,284.7818065064802
Portugal,HydroPumpStorage,2020-2025,2.9571401682915166e-06,2827.00000295714,5.381152732297778e-07,107254.08000053812,2.4238623658801166,5814.481859669703,1227.5017259307403
Portugal,HydroPumpStorage,2025-2030,2.4818341986001756e-06,2827.000005429851,1.0697968022782447e-07,107254.08000062687,0.8897690207002241,6785.362997860603,1432.4655217695695
Portugal,Li-Ion_BESS,2020-2025,0.00022334081380356123,0.00022334081380356123,0.00044668162760712246,0.00044668162760712246,100.25148134080042,0.0008399692581990542,2.9590737340965065e-05
Portugal,Li-Ion_BESS,2025-2030,0.002132514348891775,0.0023558460387888506,0.004265028697791736,0.004711692077577701,332.14422811482143,0.005242712990804168,0.00018469244483689895
