Node,GeneratorType,Period,genInvCap_MW,genInstalledCap_MW,genExpectedCapacityFactor,DiscountedInvestmentCost_Euro,genExpectedAnnualProduction_GWh
ES414,BioCCS,2020-2025,0.00011392479372911595,0.00011392479372911595,0.8749778664005422,-98.28582949036021,0.0008732114550176803
ES414,BioCCS,2025-2030,1.3217679450783038e-06,0.00011523743776616905,0.8694739812768196,-2.072409210873084,0.0008777165553466085
ES414,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES414,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES414,GasCCGT,2020-2025,1.39863236505062e-09,44.389000001398635,0.12234946134461575,0.0010757912220011408,47.575299300623996
ES414,GasCCGT,2025-2030,7.103748139123306e-08,37.1866667663194,0.1030677387309878,0.023325071440731787,33.57485193383464
ES414,GasCCS,2020-2025,2.116755389948851e-06,2.116755389948851e-06,0.4053742806987241,4.256993543267859,7.516764976073222e-06
ES414,GasCCS,2025-2030,2.520519500327229e-08,2.1232589929383016e-06,0.40322142335747446,0.022861528332751548,7.499817176412861e-06
ES414,GasOCGT,2020-2025,2.0108282617333805e-07,74.33700020108283,8.793819820259864e-08,0.1209767504484653,5.7264661871432166e-05
ES414,GasOCGT,2025-2030,1.0751408203195409e-07,63.62273542011084,0.0010175148629671244,0.027799572030648204,0.5670968112742676
ES414,Lignite,2020-2025,1.291355592536532e-05,1.291355592536532e-05,0.23479458921549992,15.556459364626086,2.656060959515411e-05
ES414,Lignite,2025-2030,4.918364240476482e-06,1.782279625761051e-05,0.2314317607464942,2.5591163484610484,3.6132907405285445e-05
ES414,Solar,2020-2025,4.605047934091999e-07,140.3160004605048,0.15396785227274562,0.15267415259799957,189.25238229835153
ES414,Solar,2025-2030,1.1357389374830132e-07,135.175878679197,0.1519248860313173,0.015105971945428303,179.90044047167723
ES414,Waste,2020-2025,0.00010396037803893696,0.00010396037803893696,0.763983563764617,181.38404068001057,0.000695754416115455
ES414,Waste,2025-2030,4.495623807796399e-05,0.00014889836830042245,0.7291871763536517,32.99097176562882,0.0009511150793231462
ES414,Windonshore,2020-2025,3778.621662532553,4940.811662532553,0.24896177076178103,2897724460.786401,10775.441411620013
ES414,Windonshore,2025-2030,2823.7266469883593,7532.673458431197,0.28920033263054756,930700371.584477,19083.236627234306
ES415,BioCCS,2020-2025,0.00010291207482807228,0.00010291207482807228,0.8723766150821497,-88.78487560049052,0.0007864560464088504
ES415,BioCCS,2025-2030,7.175625681988956e-07,0.00010362051348802726,0.8662366102142178,-1.1250713722105274,0.00078629656940812
ES415,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES415,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES415,GasCCS,2020-2025,2.115086317286847e-06,2.115086317286847e-06,0.4051324909970471,4.253636881662492,7.506358050350622e-06
ES415,GasCCS,2025-2030,2.5751538702765256e-08,2.122163929882758e-06,0.40313266416852267,0.02335707109541445,7.494299125978308e-06
ES415,GasOCGT,2020-2025,1.605369138472685e-07,131.22100016053693,4.959593819740105e-08,0.0965832564314877,5.7010330660069304e-05
ES415,GasOCGT,2025-2030,5.830206288753627e-07,112.30798902109059,0.0008429077554850152,0.15074977771709375,0.8292678085515158
ES415,Hydroregulated,2020-2025,2.3385382519336417e-08,2729.5610000233855,0.039988793362582285,0.025869485467222612,956.1702130123638
ES415,Hydroregulated,2025-2030,4.85657316636461e-08,2729.5610000537035,0.03998879336210165,0.02360191641474096,956.1702130114968
ES415,Hydrorun-of-the-river,2020-2025,0.0,0.0,0,0.0,0.0
ES415,Hydrorun-of-the-river,2025-2030,0.0,0.0,0,0.0,0.0
ES415,Lignite,2020-2025,1.2880854774694956e-05,1.2880854774694956e-05,0.2338985469786788,15.517065558263209,2.639224376904616e-05
ES415,Lignite,2025-2030,4.8938121001722e-06,1.7765542966594656e-05,0.23113659493220795,2.5463414134277067,3.597089986976367e-05
ES415,Solar,2020-2025,8.61784030803392e-08,181.59800008617842,0.1626230777379017,0.028571287098087286,258.70054500114406
ES415,Solar,2025-2030,6.357500445589498e-06,174.94562287478115,0.16168716699166857,0.8455836126122009,247.78940834829385
ES415,Waste,2020-2025,9.428382505790656e-05,9.428382505790656e-05,0.7584982982215247,164.5009520200586,0.0006264636987006449
ES415,Waste,2025-2030,4.36160900282015e-05,0.00013788166726968424,0.7266844988716117,32.00750899468251,0.0008777210796830469
ES415,Windonshore,2020-2025,7.407174962281715e-08,229.06600007407175,0.2140177426752728,0.056803654852130625,429.4518891532792
ES415,Windonshore,2025-2030,5.587888964038488e-07,183.365767411246,0.23933327507030785,0.1841768338571357,384.43723973675066
ES416,BioCCS,2020-2025,0.0002738667726557561,0.0002738667726557561,0.8893809904741649,-236.27186005112432,0.002133689857337445
ES416,BioCCS,2025-2030,2.417689348241524e-06,0.0002762753380957416,0.8869652097342017,-3.790712048194397,0.0021466083316186418
ES416,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES416,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES416,GasCCS,2020-2025,2.1232397682614237e-06,2.1232397682614237e-06,0.4062233510519095,4.270034235990222,7.5555838660485314e-06
ES416,GasCCS,2025-2030,2.4322208228260084e-08,2.128811506106513e-06,0.4038671634849807,0.022060644738247887,7.531471885593119e-06
ES416,GasOCGT,2020-2025,2.1027460440592178e-09,29.187000002102746,2.3948281438133393e-07,0.0012650676751945254,6.123051575774003e-05
ES416,GasOCGT,2025-2030,1.074094370600103e-07,24.980249101102,0.0013856028290544285,0.027772514315228827,0.3032072855067484
ES416,Lignite,2020-2025,1.2990360335404538e-05,1.2990360335404538e-05,0.23709461009059535,15.648982654934706,2.69803131074535e-05
ES416,Lignite,2025-2030,4.978167401273121e-06,1.7959403828453664e-05,0.2335419401638123,2.5902330447855766,3.674184036511436e-05
ES416,Solar,2020-2025,9.163011327473214e-08,223.24000009163012,0.16346114489907443,0.030378728076012596,319.661738179686
ES416,Solar,2025-2030,3.1337377186718484e-07,215.06216747247592,0.16224616066889777,0.041680488799210026,305.66277616325783
ES416,Waste,2020-2025,0.00018322346040848555,0.00018322346040848555,0.7919357964705173,319.67767165888694,0.001271086661363943
ES416,Waste,2025-2030,9.720721679348465e-05,0.0002804124293855041,0.7534395354009888,71.3351624103342,0.0018507585801278376
ES416,Windonshore,2020-2025,8.129796924549737e-08,243.94100008129797,0.18767507037754605,0.062345250499899384,401.0472045780653
ES416,Windonshore,2025-2030,2.1407719150243577e-07,195.27310287180072,0.21395289485191968,0.0705598475304184,365.986191860172
ES417,BioCCS,2020-2025,0.00010861840092038211,0.00010861840092038211,0.8737410441682691,-93.70786887497226,0.000831362150115911
