Node	Generator	Period	genInvCap
ES423	Windonshore	1	1058.5567428177815
ES423	Windonshore	2	280.98147464188946
ES424	BioCCS	1	6.152197062983677e-05
ES424	BioCCS	2	4.367294322557704e-05
ES424	CoalCCS	1	0.0
ES424	CoalCCS	2	0.0
ES424	GasCCS	1	1.0277403780249073e-06
ES424	GasCCS	2	4.483601263489074e-09
ES424	GasOCGT	1	1.4800695296352334e-07
ES424	GasOCGT	2	2.9700448536218784e-07
ES424	Lignite	1	5.9604015052032265e-06
ES424	Lignite	2	2.203984692874738e-06
ES424	Nuclear	1	3.7179377918988386e-08
ES424	Nuclear	2	7.518672437959043e-08
ES424	Solar	1	2.8278122954361606e-07
ES424	Solar	2	4.163129285425871e-07
ES424	Waste	1	5.328678028229188e-05
ES424	Waste	2	7.277425101415805e-05
ES424	Windonshore	1	2.900756044255104e-07
ES424	Windonshore	2	9.204436877173203e-07
ES425	BioCCS	1	0.00011645607008097729
ES425	BioCCS	2	6.793628066937138e-05
ES425	CoalCCS	1	0.0
ES425	CoalCCS	2	0.0
ES425	GasCCGT	1	2.807190172276945e-07
ES425	GasCCGT	2	1.2348748353592466e-07
ES425	GasCCS	1	1.0298188170774352e-06
ES425	GasCCS	2	4.44635127987958e-09
ES425	GasOCGT	1	1.353623799762133e-07
ES425	GasOCGT	2	1.1874670691120418e-07
ES425	Hydroregulated	1	1.375084366372903e-07
ES425	Hydroregulated	2	4.167192018296396e-07
ES425	Hydrorun-of-the-river	1	0.0
ES425	Hydrorun-of-the-river	2	0.0
ES425	Lignite	1	5.976995772920969e-06
ES425	Lignite	2	2.1861042622775766e-06
ES425	Solar	1	3.420169036871812e-07
ES425	Solar	2	1.8790550455122659e-06
ES425	Waste	1	7.961129251613556e-05
ES425	Waste	2	0.00013987378340139147
ES425	Windonshore	1	8.459039690933423e-09
ES425	Windonshore	2	4.0993865833279434e-06
ES431	BioCCS	1	0.00011701893142787248
ES431	BioCCS	2	5.119122119396713e-05
ES431	CoalCCS	1	0.0
ES431	CoalCCS	2	0.0
ES431	GasCCS	1	1.0295373597646274e-06
ES431	GasCCS	2	4.446200112393212e-09
ES431	GasOCGT	1	3.410147000301359e-08
