Timestep;a_0;a_1;a_2;a_3;a_4;a_5;a_6;a_7;a_8;a_9;a_10;a_11;a_12;a_13;a_14;a_15;a_16;a_17;a_18;a_19;a_20;a_21;a_22;a_23;a_24;a_25;a_26;a_27;a_28;a_29;a_30;a_31;a_32;a_33;a_34;a_35;a_36;b
75;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;-15.739422104730073;1.7832814274271205e8
75;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;-16.15330789173228;1.7094644919519654e8
75;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;-4.240035200540172;1.627866766733299e8
75;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;-0.08378174793781563;1.611111495931751e8
75;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;-10.006648153440402;1.3930005300936094e8
75;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;-10.714869369998075;1.2376963759040572e8
75;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;-0.1811071389799178;1.6107645861570442e8
75;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;-1.3593862770389136;1.1841133387056649e8
75;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;-67.8392780315318;2.0208811800958386e8
75;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;-12.240654627701508;1.7599508514348182e8
75;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;-34.57630965532923;1.8667129037018263e8
75;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;-85.32783315093045;2.0420397691631728e8
75;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;-17.257630547968358;1.7830091199867526e8
75;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;-8.271938512307235;1.5826954125617588e8
75;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;-0.8984608629329686;1.583651906505841e8
75;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;-0.045318419025825195;1.476799985955617e8
75;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;-29.60217370702182;1.892216537596943e8
75;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;-14.39707369540336;1.6567968461869282e8
75;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;-0.8089451997790004;1.613087671637142e8
75;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;-0.07975132052763055;1.611481702805269e8
75;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;-15.289226123089776;1.7849972063334948e8
75;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;-18.80196195954184;1.8187343724051055e8
75;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;-47.38708551276626;1.9721621054031366e8
75;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;-24.212476644006415;1.812315635999009e8
75;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;-0.4765397939308802;1.616127872208721e8
75;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;-16.9832859242199;1.6776367391868272e8
75;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;-15.20187291084931;1.7859318016282234e8
75;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;-18.304006273862885;1.6631455083469564e8
75;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;-46.268373753630044;1.9520472993145436e8
75;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;-13.87085793084833;1.7762144921168548e8
76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3590569008086465e7
76;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;-99.35777471758185;3.796395698794876e7
76;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;-11.2533090577312;2.8673146373314463e7
76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6114146875590585e7
76;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;-16.33449262371547;5.132656335532393e7
76;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;-42.36344159706204;5.999145731588235e7
76;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;-10.844798539597383;5.165093022673425e7
76;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;-47.14755904691411;5.120618711111952e7
76;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;-47.11681560343411;6.1421392681975044e7
76;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;-32.30021785144745;5.614305671896678e7
