date,hour,gen_id,unit_name,fuel,technology,bus_i,capacity_mw,dispatch_mw,dispatch_mvar,utilization_pct,cost_eur_per_mwh
2024-07-08,2,1608,BESS_ES00803,Battery,Li-Ion,794,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,1260,BESS_ES00185,Battery,Li-Ion,182,0.0,0.0,0.0,99.7,0.0
2024-07-08,2,2558,LS_ES00607,LoadShed,LoadShed,602,23.86,0.0,0.0,0.0,10000.0
2024-07-08,2,1301,BESS_ES00261,Battery,Li-Ion,258,0.0,0.0,0.0,100.0,0.0
2024-07-08,2,1340,BESS_ES00334,Battery,Li-Ion,331,0.0,0.0,0.0,99.8,0.0
2024-07-08,2,1014,NEW_GasOCGT_ES611_1,Gas,Gas_turbine,1146,27.59,0.0,0.0,0.0,31.72
2024-07-08,2,1398,BESS_ES00431,Battery,Li-Ion,428,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,2263,LS_ES00777,LoadShed,LoadShed,768,4.29,0.0,0.0,0.0,10000.0
2024-07-08,2,2626,LS_ES00601,LoadShed,LoadShed,596,51.39,0.0,0.0,0.0,10000.0
2024-07-08,2,2807,LS_ES00421,LoadShed,LoadShed,418,62.27,0.0,0.0,0.0,10000.0
2024-07-08,2,889,G0944,Hydro,run_of_river,952,31.64,31.64,0.0,100.0,0.0
2024-07-08,2,1528,BESS_ES00639,Battery,Li-Ion,633,0.0,0.0,0.0,99.8,0.0
2024-07-08,2,2107,LS_ES00795,LoadShed,LoadShed,786,0.19,0.0,0.0,0.0,10000.0
2024-07-08,2,1817,BESS_ES01215,Battery,Li-Ion,1195,0.0,0.0,0.0,99.8,0.0
2024-07-08,2,458,G0043,Solar,PV,75,946.88,28.59,0.0,100.0,0.0
2024-07-08,2,696,G0621,Solar,PV,826,499.14,15.07,0.0,100.0,0.0
2024-07-08,2,2570,LS_ES00736,LoadShed,LoadShed,727,3.24,0.0,0.0,0.0,10000.0
2024-07-08,2,2716,LS_ES00884,LoadShed,LoadShed,875,22.5,0.0,0.0,0.0,10000.0
2024-07-08,2,668,G0559,Solar,PV,717,1.7,0.05,0.0,100.0,0.0
2024-07-08,2,2399,LS_ES01130,LoadShed,LoadShed,1112,0.27,0.0,0.0,0.0,10000.0
2024-07-08,2,2153,LS_ES00937,LoadShed,LoadShed,926,7.37,0.0,0.0,0.0,10000.0
2024-07-08,2,2476,LS_ES00645,LoadShed,LoadShed,639,3.26,0.0,0.0,0.0,10000.0
2024-07-08,2,2851,LS_ES00932,LoadShed,LoadShed,921,0.61,0.0,0.0,0.0,10000.0
2024-07-08,2,480,G0091,Solar,PV,155,135.31,4.08,0.0,100.0,0.0
2024-07-08,2,1679,BESS_ES00933,Battery,Li-Ion,922,47.52,1.19,0.0,2.5,0.0
2024-07-08,2,625,G0452,Solar,PV,557,172.82,5.22,0.0,100.0,0.0
2024-07-08,2,1962,LS_ES01032,LoadShed,LoadShed,1018,35.84,0.0,0.0,0.0,10000.0
2024-07-08,2,526,G0238,Solar,PV,328,48.4,1.46,0.0,100.0,0.0
2024-07-08,2,2848,LS_ES00471,LoadShed,LoadShed,468,40.08,0.0,0.0,0.0,10000.0
2024-07-08,2,2379,LS_ES00886,LoadShed,LoadShed,877,0.16,0.0,0.0,0.0,10000.0
2024-07-08,2,2565,LS_ES00337,LoadShed,LoadShed,334,43.92,0.0,0.0,0.0,10000.0
