date,hour,gen_id,fuel,technology,dispatch_mw
2024-07-08,22,LS_ES01015,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01222,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00556,LoadShed,LoadShed,0.0
2024-07-08,22,G0117,Gas,Gas_turbine,0.0
2024-07-08,22,LS_ES01186,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00106,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00142,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00002,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00877,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00316,LoadShed,LoadShed,0.0
2024-07-08,22,G0233,Hydro,reservoir,0.0
2024-07-08,22,LS_ES00853,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00505,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00272,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01093,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00946,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00056,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00194,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00747,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00302,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00012,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00940,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00521,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00756,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00984,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00290,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00485,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00066,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00161,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00917,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01032,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01239,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00197,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00878,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00017,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00401,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01053,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00948,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01120,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00498,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01253,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00493,LoadShed,LoadShed,0.0
