date,hour,fuel,dispatch_mw,capacity_mw,utilization_pct
2024-12-02,16,Slack,-0.0,999900.0,-0.0
2024-12-02,16,Battery,-0.0,0.0,-33.3
2024-12-02,16,Oil,-0.0,178.2,-0.0
2024-12-02,16,LoadShed,-0.0,44424.8,-0.0
2024-12-02,17,Solar,13583.3,89339.4,15.2
2024-12-02,17,Hydro,13534.3,24841.1,54.5
2024-12-02,17,Nuclear,6640.9,6640.9,100.0
2024-12-02,17,Wind,5606.0,47888.6,11.7
2024-12-02,17,Gas,5251.0,23464.5,22.4
2024-12-02,17,CrossBorder,1943.3,1943.3,100.0
2024-12-02,17,Biomass,0.0,413.9,0.0
2024-12-02,17,Coal,0.0,2297.0,0.0
2024-12-02,17,Battery,0.0,0.0,10.5
2024-12-02,17,Slack,-0.0,999900.0,-0.0
2024-12-02,17,Oil,-0.0,178.2,-0.0
2024-12-02,17,LoadShed,-0.0,45402.2,-0.0
2024-12-02,18,Gas,18263.1,23464.5,77.8
2024-12-02,18,Hydro,13759.5,24841.1,55.4
2024-12-02,18,Wind,6808.4,47888.6,14.2
